PERIMETER,NAME,COUNTY,OBJECTID,SHAPEAREA,SHAPELEN
1918.997721,Lake Hill,HIGHLANDS,3379,283558.9071,1918.997574
3577.622988,Lake Charlotte,HIGHLANDS,3380,816810.3841,3577.622784
640.1874904,Lake Rose,ORANGE,3381,25600.24405,640.1882281
881.6261742,Cub Lake,SEMINOLE,3382,57797.99535,881.6253898
1111.134338,Saint Claire Lake,LAKE,3383,59933.02296,1111.133555
2062.59875,Horseshoe Mud Lake,LAKE,3384,234689.6463,2062.598962
2557.550035,Lake Purdom,VOLUSIA,3385,278823.8631,2557.550358
2069.728218,Lake Carrie,HIGHLANDS,3386,276692.3552,2069.7268
1135.008634,Bosse Lake,ORANGE,3387,79342.74148,1135.009095
676.8931778,Lake Eve,ORANGE,3388,32576.435,676.8931482
2570.41842,Forest Lake,LAKE,3389,134127.6458,2570.418667
276.5858412,Black Dog Lake,BREVARD,3390,4620.019402,276.5855204
1623.42361,Lamar Lake,MIAMI-DADE,3391,54778.38817,1623.423847
1130.547807,Sunset Lake,BROWARD,3392,56426.97251,1130.548199
610.0506244,Lake Seneca,BROWARD,3393,16951.08049,610.0514628
9266.724754,Lake Pasadena,PASCO,3394,777036.2104,9266.725363
224.2519985,Duck Puddles,HOLMES,3395,3720.222897,224.2521416
346.5679854,Mountain Sink,WALTON,3396,3951.947237,346.5686079
930.2888444,Leavins Lake,WASHINGTON,3397,19504.62659,930.2884738
1526.613907,Martin Lake,WASHINGTON,3398,39020.64142,1526.614716
492.6371027,Roulhac Pond,JACKSON,3399,16227.70565,492.63735
716.39805,Louisa Pond,HAMILTON,3400,20472.2857,716.3984738
4290.922848,Onemile Bay,HAMILTON,3401,968496.2043,4290.92363
403.8831599,Boat Pond,HERNANDO,3402,10247.05726,403.8830411
118.8932293,Berry Ann Lake,WALTON,3403,1032.703204,118.8932963
431.2152021,Reeves Pond,WASHINGTON,3404,9099.436556,431.2147176
2351.135929,Green Lake,WASHINGTON,3405,130025.3197,2351.135666
2670.544993,Sun Lake,HOLMES,3406,322712.313,2670.543068
2290.647328,Bowen Lake,WASHINGTON,3407,155851.5592,2290.647398
13706.32312,Hamlin Lake,WASHINGTON,3408,1224416.462,13706.32471
4091.847938,Still Pond,WASHINGTON,3409,362125.8532,4091.84827
5023.175125,Lake Hicpochee,GLADES,3410,234137.7635,5023.173694
115.9638048,Lake Ingraham,MONROE,3411,606.8411764,115.9641724
256.9883259,Major Shear Pond,PASCO,3412,3129.807927,256.9872194
598.7137421,Oldfield Pond,CLAY,3413,25809.64321,598.7138724
1668.668654,Mulehead Lake,LAKE,3414,107309.7082,1668.668613
5527.387954,Nicotoon Lake,MARION,3415,576415.0524,5527.388628
848.7336579,Lassiter Lake,WASHINGTON,3416,8822.233461,848.7344727
1521.218724,Ice Pond,HOLMES,3417,99642.13197,1521.219287
2912.646166,Dry Lake,WASHINGTON,3418,395572.5415,2912.646157
989.6768389,Horselot Pond,WASHINGTON,3419,52119.14734,989.67689
622.2943778,Lake Claire,BAY,3420,15537.11091,622.2936255
1384.774554,Bull Hole,WASHINGTON,3421,70133.85442,1384.774486
193.1716145,Harold Pond,JACKSON,3422,2074.144665,193.1715203
576.2571728,Brushy Pond,JACKSON,3423,15221.10868,576.2569932
1600.014129,Lake Hilda,CALHOUN,3424,47206.55896,1600.014773
574.9154942,Highlog Lake,LIBERTY,3425,8570.845421,574.9153871
5350.826983,Middle Lake,MIAMI-DADE,3426,1014289.278,5350.826798
847.7620041,Sawgrass Lake,VOLUSIA,3427,54863.42899,847.7625232
3599.821352,Lago Monaco,MIAMI-DADE,3428,94731.4041,3599.820359
1257.689801,North Twin Lake,PUTNAM,3429,46171.32969,1257.689989
177.5571734,Mounds Pool,WAKULLA,3430,2215.437459,177.5566894
1415.649403,Open Pond,JEFFERSON,3431,68202.66755,1415.648685
16009.91954,Cypress Lake,OSCEOLA,3432,12917827.44,16009.92002
14587.1511,Lake Mary Jane,ORANGE,3433,4530253.99,14587.15337
47290.30771,Lake Poinsett,BREVARD,3434,16791164.26,47290.30257
20528.27446,Powell Lake,BAY,3435,2541009.193,20528.27568
12880.4196,Henderson Lake,CITRUS,3436,1708616.014,12880.42054
82736.14169,Taylor Slough,MIAMI-DADE,3437,2203781.121,82736.14353
5335.058421,Tarkiln Bayou,ESCAMBIA,3438,699353.3067,5335.058399
309.5152242,Suggs Lake,ESCAMBIA,3439,3870.476766,309.5146901
776.4475239,Stubbs Lake,SANTA ROSA,3440,9167.2686,776.4478702
1779.619731,John C Pace Pond One,SANTA ROSA,3441,74021.4306,1779.61987
574.0300683,Bristow Lake,SANTA ROSA,3442,11334.8307,574.0295288
425.8406397,Fish Lake,SANTA ROSA,3443,7395.536296,425.8414352
2425.880872,Braden Ball Pond One,SANTA ROSA,3444,132315.2078,2425.88107
1800.302798,Jernigan Dead River,ESCAMBIA,3445,37060.1212,1800.302408
914.1003263,Duck Pond,ESCAMBIA,3446,13516.03221,914.1000547
981.9415195,C R Wise Pond,SANTA ROSA,3447,37772.37222,981.9410433
254.122787,Gum Pond,SANTA ROSA,3448,3726.481154,254.1227941
2176.792052,Ham Pond,JACKSON,3449,113717.0755,2176.791644
832.7157226,X L Lake,LIBERTY,3450,11277.35811,832.7163132
2364.42455,Whitehead Lake,LIBERTY,3451,35563.50122,2364.425882
1333.515963,Black Lake,JEFFERSON,3452,116813.4796,1333.515117
1141.408194,Lake Sunapee,CHARLOTTE,3453,53169.10536,1141.408595
4340.720239,Clam Bayou,LEE,3454,149228.8122,4340.719293
1684.178826,Drawdy Pond,SUMTER,3455,102356.0223,1684.178509
979.5484638,Annie Marsh Pond,SUMTER,3456,47462.96386,979.548337
2837.990339,Hampton Lake,NASSAU,3457,186027.465,2837.989978
2057.194973,Myrtle Lake,LAKE,3458,225557.9628,2057.196178
7497.215938,Lady Lake,LAKE,3459,765300.912,7497.215215
5438.397468,Lake Tracy,LAKE,3460,2223591.812,5438.397637
3027.415275,Bel-Air Lake,SEMINOLE,3461,134948.8199,3027.414931
425.4810241,Tenmile Pond,MADISON,3462,10482.10922,425.4809745
2417.900964,Santa Fe Lake,ALACHUA,3463,147108.5556,2417.901281
1523.506692,Buffalo Lake,WALTON,3464,116545.2434,1523.506789
866.8100923,Hood Sand Pond,HOLMES,3465,40182.06361,866.8099355
2571.434153,Kolmetz Pond,WASHINGTON,3466,111183.005,2571.434674
736.3984135,Mud Pond,HOLMES,3467,23578.76883,736.3990649
4390.598076,Long Lake,WASHINGTON,3468,286660.2931,4390.598354
1655.866327,Fortune Lake,WASHINGTON,3469,160816.9221,1655.866233
4802.458867,Pate Lake,WASHINGTON,3470,1551122.736,4802.459347
1704.871324,Bee Tree Pond,PASCO,3471,154363.9891,1704.870849
293.5074637,Pralls Lake,HILLSBOROUGH,3472,4349.47574,293.5076668
4525.074615,Dinken Bayou,LEE,3473,202674.8287,4525.074096
3422.172485,Old Blind Pass,LEE,3474,146198.5962,3422.172726
6270.345704,Hardworking Bayou,LEE,3475,460470.8093,6270.346282
503.373739,Avenue Pond,POLK,3476,12982.20902,503.3735029
1029.364616,Lake Monarch,LAKE,3477,72284.82094,1029.364516
2806.688013,Middle Lake Hamilton,POLK,3478,392548.3765,2806.687965
2042.736577,Gator Lake,VOLUSIA,3479,80580.97364,2042.736479
865.9653703,Queens Mirror,SEMINOLE,3480,50160.61043,865.9650003
228.7849674,Salerno Lake,VOLUSIA,3481,3598.764706,228.7851158
11713.33624,Thornhill Lake,VOLUSIA,3482,652915.5147,11713.33787
240.3629245,Tarpan Lake,COLLIER,3483,4226.906202,240.3629858
1718.648384,Lake Jennie,SEMINOLE,3484,182012.085,1718.648698
1929.414574,Lake Lindley,VOLUSIA,3485,110653.4996,1929.414955
15819.03342,Russ Pond,WASHINGTON,3486,1285928.463,15819.03662
977.56186,Old Lake,WAKULLA,3487,14675.49862,977.5617055
2511.699816,Wood Lake,WAKULLA,3488,49967.91097,2511.699582
374.3552378,Cubberly Pond,LEVY,3489,8883.082463,374.3549587
388.7376209,Stanley Fish Hole,SUMTER,3490,2985.712475,388.7369569
5431.933444,Mud Lake,POLK,3491,562056.5628,5431.93419
8606.293035,Lake Delancy,MARION,3492,1484223.86,8606.290898
2121.99813,Lake Oliver,ORANGE,3493,137679.7225,2121.997068
7427.508746,Lake Needham,LAKE,3494,674535.5478,7427.510888
862.256482,Lake Trowed,PUTNAM,3495,31413.79878,862.2573997
366.8823132,Lake Howard,SEMINOLE,3496,9479.494412,366.8819604
1065.449656,Diana Lake,VOLUSIA,3497,66093.23527,1065.449707
47193.7603,Sanibel Bayou,LEE,3498,2151916.264,47193.76067
35097.33789,Puzzle Lake,VOLUSIA,3499,16698614.36,35097.33846
4099.384194,Lake Stanley,WALTON,3500,389667.5843,4099.382823
1489.832799,Clearwater Pond,BAY,3501,50222.30632,1489.832054
281.5905009,Middle Pond,JACKSON,3502,6011.197406,281.5910298
425.0632089,Brickyard Pond,JACKSON,3503,6380.452124,425.0628642
18101.98578,Lake Placid,HIGHLANDS,3504,13732730.23,18101.98767
1738.42587,Picnic Lake,SANTA ROSA,3505,98849.27783,1738.425739
447.0059892,Holley Ponds,SANTA ROSA,3506,11606.97912,447.0055276
328.2801105,Martins Mill Pond,OKALOOSA,3507,6815.644579,328.2799113
1080.278073,Pirate Cove,OKALOOSA,3508,55406.30337,1080.278584
764.0790723,Rainbow Lake,OKALOOSA,3509,15880.95783,764.0786719
1359.695765,Anderson Pond,OKALOOSA,3510,32948.96,1359.696186
848.390703,Lake Gem Mary,ORANGE,3511,54930.02157,848.3911538
672.5506614,Lake Lurna,ORANGE,3512,30024.19355,672.5507942
1352.502246,Lake Eola,ORANGE,3513,113612.4516,1352.501983
885.1049347,Lake Cherokee,ORANGE,3514,48981.85223,885.1048069
706.6489338,Park Lake,ORANGE,3515,35636.85604,706.6487298
236.9436937,Lake Francis,ORANGE,3516,3558.836936,236.9444334
1090.240501,Lake Catherine,ORANGE,3517,86073.00993,1090.240151
1517.636351,Lake Adelaide,SEMINOLE,3518,92572.09273,1517.635663
2434.82981,Sawyer Lake,SEMINOLE,3519,78220.05198,2434.828678
300.0643078,Lake Geneva,CLAY,3520,4461.588751,300.0638138
2263.083256,Hammock Pond,MARION,3521,168573.029,2263.083904
517.7091689,Island Ponds,MARION,3522,18661.61428,517.7089495
436.5751219,Hickorynut Lake,ORANGE,3523,12997.7503,436.5752756
3184.51753,Hickorynut Lake,ORANGE,3524,68690.02686,3184.517045
586.522532,Lake Amos,LAKE,3525,16075.17218,586.5224851
143.2041666,Lake Emma,SEMINOLE,3526,1206.630169,143.2042794
84321.23704,Lake Istokpoga,HIGHLANDS,3527,107278038,84321.2395
68368.09673,Lake George,VOLUSIA,3528,175922180.1,68368.09702
146.8202646,Johnson Lakes,HOLMES,3529,1262.108697,146.8207549
188.4000789,Double Ponds,WASHINGTON,3530,2547.161635,188.3997793
1167.003831,Hogan Pond,LEON,3531,76341.32333,1167.003633
4837.204034,Lake Lafayette,LEON,3532,382887.2889,4837.204134
734.3847552,Lake Lafayette,LEON,3533,38005.81955,734.3852449
5842.236345,Bonnet Lake,MADISON,3534,536521.6442,5842.235885
1486.009899,Beason Prairie,DIXIE,3535,59625.62706,1486.011522
319.9373397,Bay Horse Pond,GILCHRIST,3536,5561.333761,319.9377083
614.5682493,Gator Pond,GILCHRIST,3537,15259.18228,614.5682143
289.3926504,Hog Pond,MARION,3538,5087.667213,289.3929403
312.5798634,Lake Bedford,BRADFORD,3539,7231.426363,312.5801539
3455.820984,Lake Bedford,BRADFORD,3540,475442.4791,3455.820519
6189.54972,Long Lake,WASHINGTON,3541,316239.0365,6189.550741
2318.103424,Major Lake,WASHINGTON,3542,396758.7071,2318.103063
2901.186839,Open Lake,WASHINGTON,3543,662092.0951,2901.18692
752.7246249,Lake Ware,BAY,3544,27318.96447,752.7246603
3419.527977,Chain Lake,WASHINGTON,3545,320662.8466,3419.528485
6585.20878,Merial Lake,BAY,3546,1031136.856,6585.208736
1203.468665,Lake Five-O,BAY,3547,104145.3286,1203.468283
1537.06155,Rattlesnake Lake,BAY,3548,107383.1938,1537.061401
418.4525276,Little Grassy Pond,WASHINGTON,3549,13500.87969,418.4523556
775.2165754,Blackburn Pond,HOLMES,3550,20764.50945,775.2162894
1471.195131,Island Pond,BAY,3551,62463.44313,1471.195784
10671.1402,Gully Lake,WASHINGTON,3552,1427252.155,10671.14003
1331.306078,Lake L Rancho,WASHINGTON,3553,87014.69826,1331.306634
1213.487884,Lake Louise,VOLUSIA,3554,42520.00291,1213.48779
668.6310721,Lago Lindo,VOLUSIA,3555,16146.46356,668.6306123
4229.817716,Lake Emporia,VOLUSIA,3556,241687.8604,4229.817554
11123.97064,Lake Daugharty,VOLUSIA,3557,1177112.564,11123.97095
4145.523924,Dupont Lake,VOLUSIA,3558,508822.918,4145.523396
236.4882132,Lake Ingraham,MONROE,3559,1795.953774,236.4886199
122902.167,Lake Kissimmee,OSCEOLA,3560,127003878.7,122902.1684
16869.43045,Porter Lake,WASHINGTON,3561,3731701.872,16869.42743
13430.60571,Lake Myakka,SARASOTA,3562,3877203.999,13430.6046
12796.19191,Bradley Lake,CITRUS,3563,2155458.519,12796.19354
21988.04957,Newnans Lake,ALACHUA,3564,24174948.02,21988.05134
11769.27636,Lake Trafford,COLLIER,3565,6598182.566,11769.27732
18617.23775,West Lake,MIAMI-DADE,3566,8440892.45,18617.23492
9425.267846,Lake Livingston,POLK,3567,4607708.559,9425.266558
715.8950431,Lake Geneva,LAKE,3568,25084.13157,715.8944315
2831.025062,Church Lake,LAKE,3569,265143.8354,2831.025561
172.7104714,Lake Effie,POLK,3570,2250.630695,172.7101327
2663.522522,Lake Marietta,SEMINOLE,3571,160179.1608,2663.522883
190.0867531,Lake Ingraham,MONROE,3572,1066.858166,190.0869489
10673.46161,Lake Huntley,HIGHLANDS,3573,2703424.59,10673.46092
8403.298279,Cherry Lake,LAKE,3574,1895675.664,8403.298428
32962.66514,Lake Dora,LAKE,3575,17746046.82,32962.67025
12023.0896,Lake Brantley,SEMINOLE,3576,1163200.64,12023.08967
409.3029117,Deer Lake,LAKE,3577,5367.88356,409.3035009
347.5832733,Grass Lake,LAKE,3578,4621.605009,347.5831509
706.2548017,Hanna Lake,LAKE,3579,25065.85752,706.2549222
1217.92238,Lake Holly,LAKE,3580,50310.24508,1217.922649
1719.384523,Lake Buchanan,ORANGE,3581,193386.5968,1719.38454
5500.679372,Flat Lake,LAKE,3582,603256.9267,5500.680846
695.1796853,Green Lake,LAKE,3583,9887.987558,695.1792936
2911.807317,Trout Lake,LAKE,3584,417932.9697,2911.807531
1348.791648,Hickorynut Lake,LAKE,3585,95510.17165,1348.791545
3121.541302,Black Lake,SUMTER,3586,145455.6413,3121.5413
841.7151988,Long Lake,PUTNAM,3587,44798.10925,841.7150533
1967.409651,Clark Lake,POLK,3588,123844.9363,1967.409166
592.5815567,Gator Bone Lake,CLAY,3589,12858.34939,592.581934
574.0971551,Lake Hermosa,LAKE,3590,24870.5436,574.0971789
1006.404097,Knight Lake,LAKE,3591,66835.98607,1006.404464
664.5807449,Long Pond,PUTNAM,3592,25336.91857,664.581139
1824.243044,Apshawa Lake,LAKE,3593,236534.9255,1824.242675
393.6407764,Island Ponds,MARION,3594,11320.92861,393.6406711
3534.705167,Gin Lake,WASHINGTON,3595,277874.1406,3534.704918
568.4194487,Griffin Mill Pond,WASHINGTON,3596,24494.30888,568.4192594
269.6733128,Duck Pond,WASHINGTON,3597,4622.161237,269.6727727
3011.891847,McCormick Lake,JACKSON,3598,538966.8793,3011.891579
873.0501688,Twin Sisters Pond,JACKSON,3599,56678.6245,873.0500695
1611.07757,Swain Pond,JACKSON,3600,98226.39496,1611.077792
2881.861495,Reedy Lake,ORANGE,3601,553061.2362,2881.861422
6176.077367,Margaret Lake,PUTNAM,3602,1665034.263,6176.078575
1856.035939,Mountain Lodge Lake,POLK,3603,166910.0367,1856.035903
916.2975595,Padgett Lake,POLK,3604,57279.7043,916.2976952
3473.666911,Lake Davenport,POLK,3605,174146.8834,3473.667124
209.6388201,Buckhorn Creek,PASCO,3606,2547.48066,209.638134
698.8296737,Buckhorn Creek,PASCO,3607,34880.04638,698.8296035
432.8974461,Long Lake,HILLSBOROUGH,3608,12524.48148,432.8977032
732.8890092,Gator Pond,GILCHRIST,3609,22622.18768,732.8880928
376.8101976,Hog Pond,MARION,3610,9286.32107,376.8102466
4123.0452,Crystal Lake,CLAY,3611,1148578.678,4123.045652
28482.02323,Lake Marian,OSCEOLA,3612,18881407.56,28482.02377
252240.885,Lake Okeechobee,PALM BEACH,3613,1296120234,252240.8827
90.78897904,Johnson Lakes,HOLMES,3614,537.0105573,90.78846452
187.6965123,Johnson Lakes,HOLMES,3615,1955.747561,187.6965689
526.9709702,Big Trail Pond,TAYLOR,3616,17365.17935,526.9706387
384.0920751,Fish Prairie,DIXIE,3617,6825.067673,384.0919026
131.4539666,Eleven Ponds,HAMILTON,3618,1292.695358,131.4541017
187.3156555,Bay Horse Pond,GILCHRIST,3619,2483.95371,187.3155076
280.4217202,Buddy Lake,PASCO,3620,5504.49183,280.4213465
265.9792605,Lake Geneva,CLAY,3621,4704.729045,265.9790728
2642.406076,Evans Prairie,SUMTER,3622,299490.1348,2642.405352
1950.825501,Cowpen Lake,PUTNAM,3623,280075.1472,1950.825078
455.9655094,Lake Geneva,CLAY,3624,14098.70128,455.9649029
5486.361986,Evans Prairie,SUMTER,3625,577349.2734,5486.36237
617.144204,Hour Glass Lake,PUTNAM,3626,25344.55027,617.1443526
4739.809391,Gator Bone Lake,CLAY,3627,451937.4639,4739.811382
3192.923328,Brantley Lake,PUTNAM,3628,602914.7187,3192.923744
3115.721383,Brantley Lake,PUTNAM,3629,168139.0414,3115.720499
1488.102187,Bundy Lake,CLAY,3630,86512.32559,1488.101859
3438.911787,Lake Hiawatha,LEON,3631,158947.195,3438.911111
8326.163473,Lake Sanitary,POLK,3632,2082596.691,8326.165559
4288.168375,Lake Shipp,POLK,3633,1089978.812,4288.170094
760.0488176,Lake Sunnyside,LAKE,3634,42337.13767,760.0489698
356.3256881,Spring Lake,LAKE,3635,9882.403297,356.3257871
887.9328233,Camp Lake,LAKE,3636,60233.69029,887.9330381
1326.237591,Brush Lake,POLK,3637,130862.3219,1326.237264
11978.7729,Hickorynut Lake,ORANGE,3638,1630897.008,11978.77311
10259.5521,Lake Geneva,CLAY,3639,3132387.688,10259.55229
2683.748549,Eastern Lake,WALTON,3640,86101.37073,2683.747373
129.9626875,Johnson Lakes,HOLMES,3641,1054.267715,129.96233
190.2693014,Johnson Lakes,HOLMES,3642,2046.229558,190.2695613
668.9059096,Cravy Lakes,WASHINGTON,3643,25984.16409,668.9054598
1091.240862,Cravy Lakes,WASHINGTON,3644,77438.10258,1091.241202
838.725942,Cypress Pond,WASHINGTON,3645,26025.24324,838.7258535
2350.966863,Lake Lafayette,LEON,3646,149565.2264,2350.966292
757.5369725,Big Trail Pond,TAYLOR,3647,26151.63725,757.5370544
810.6943597,Bonnet Lake,MADISON,3648,39516.2603,810.6946576
9636.275921,Alligator Lake,COLUMBIA,3649,693075.9711,9636.274649
493.1108199,Buckhorn Creek,PASCO,3650,15411.11257,493.1101804
143.316787,Crews Lake,PASCO,3651,1410.605064,143.3166216
280.2120988,Blanket Grass Pond,HERNANDO,3652,5901.998271,280.2122024
313.8095229,John Quiet Lakes,CHARLOTTE,3653,6769.536562,313.8091499
800.304916,Lake Geneva,CLAY,3654,48666.07152,800.3047796
251.3813031,Lake Hutchinson,CLAY,3655,4553.925554,251.381305
4101.435768,Brantley Lake,PUTNAM,3656,344323.4903,4101.434585
1504.953147,Apshawa Lake,LAKE,3657,136620.7563,1504.953224
313.6203874,East Lake,LAKE,3658,7212.52677,313.6205541
1915.638479,Persimmon Lake,HIGHLANDS,3659,151514.2693,1915.638517
1116.662422,Little Red Water Lake,HIGHLANDS,3660,86588.66025,1116.662397
14517.84456,Dupont Lake,VOLUSIA,3661,1156356.108,14517.84344
248.9957857,Lake Ingraham,MONROE,3662,1459.194546,248.995481
21795.05305,Lake Ingraham,MONROE,3663,7708058.43,21795.0541
3091.385894,Camp Creek Lake,WALTON,3664,125166.1411,3091.385034
1057.370218,Hickorynut Lake,LAKE,3665,84506.2178,1057.370333
963.6149056,Lake Lincoln,LAKE,3666,14446.22892,963.614588
735.7514115,Lake Lincoln,LAKE,3667,17183.25778,735.7510921
535.2833787,Como Lake,PUTNAM,3668,13238.61697,535.283734
282.8410017,Lake Emporia,VOLUSIA,3669,4634.964567,282.8407655
1588.032634,Lake Emma,SEMINOLE,3670,77516.00478,1588.033559
10424.97418,Lake Hicpochee,GLADES,3671,782660.983,10424.97219
9616.478977,Crews Lake,PASCO,3672,1244100.398,9616.479939
182.8703324,Johnson Lakes,HOLMES,3673,1664.246224,182.8700654
145.5368037,Johnson Lakes,HOLMES,3674,1071.447241,145.5372695
263.6762656,Johnson Lakes,HOLMES,3675,3361.332097,263.6753892
220.1570182,Double Ponds,WASHINGTON,3676,3158.631797,220.1569041
3007.869023,Becton Pond,WASHINGTON,3677,450459.5732,3007.868169
678.0126054,Fish Prairie,DIXIE,3678,29254.95235,678.0126171
1327.204603,Mule Pond,WASHINGTON,3679,44864.05171,1327.203704
8375.974391,Mounds Pool,WAKULLA,3680,712808.1721,8375.974578
1517.58612,Mounds Pool,WAKULLA,3681,78968.40489,1517.586016
12186.68303,Cowpen Lake,PUTNAM,3682,1496227.924,12186.68268
870.2074178,Lake Hermosa,LAKE,3683,37036.80192,870.2075974
406.9369251,Knight Lake,LAKE,3684,11940.70485,406.9371969
3797.12342,Hammock Pond,MARION,3685,248948.1408,3797.122734
6381.395987,Big Bluff Lake,LAKE,3686,492633.8278,6381.394506
200.5335306,Erie Lake,LAKE,3687,2946.749689,200.533585
836.6687332,East Lake,LAKE,3688,51316.42851,836.6688512
331.0815371,Crooked Sapling Pond,MARION,3689,8096.083322,331.0813979
2553.107014,Lake Lincoln,LAKE,3690,93418.53133,2553.109305
861.953194,Lake Lincoln,LAKE,3691,29184.44054,861.953812
8350.626627,New River Pond,PASCO,3692,704147.6889,8350.626522
2590.714744,Moody Lake,PASCO,3693,348782.8095,2590.714674
698.5899188,North Twin Lake,PUTNAM,3694,38179.09227,698.5898226
8429.784659,Nicotoon Lake,MARION,3695,656329.1076,8429.783418
781.0971287,Mounds Pool,WAKULLA,3696,36837.00148,781.0971296
183.469641,Mounds Pool,WAKULLA,3697,2394.520141,183.4697252
4576.196174,Mounds Pool,WAKULLA,3698,111785.0915,4576.195923
3820.810078,Lake Elbert,POLK,3699,684851.2166,3820.809755
2422.06956,Lake Summit,POLK,3700,264419.8331,2422.07087
780.1227716,Lake Ina,POLK,3701,31904.11458,780.1230487
3677.882287,Lake Dexter,POLK,3702,594257.6844,3677.883093
1457.932115,Lake Lucerne,POLK,3703,160302.4853,1457.932127
907.2821508,Sand Lake,POLK,3704,55942.3517,907.2819779
480.3745279,Dollar Lake,POLK,3705,18119.497,480.374191
1054.146237,Lake Jem,LAKE,3706,79154.61316,1054.14579
1064.786036,Lake Louise,LAKE,3707,75765.72575,1064.786868
4953.695646,East Crooked Lake,LAKE,3708,619125.9861,4953.694723
1874.499791,Lake Enola,LAKE,3709,188134.9012,1874.499544
6633.635387,Farles Lake,MARION,3710,693188.7719,6633.635454
403.1256758,Alligator Lake,PUTNAM,3711,10509.91081,403.1259673
3709.376997,Hammock Lake,POLK,3712,783109.1378,3709.376526
883.5737354,Lake John,LAKE,3713,23560.8835,883.5743119
5157.579814,Lake Joanna,LAKE,3714,1262797.17,5157.580487
422.3385414,Paradise Lake,BRADFORD,3715,13624.42339,422.3387777
3765.527064,Smith Lake,CLAY,3716,391508.7313,3765.526911
1528.491986,Sunrise Lake,MARION,3717,111803.4255,1528.491553
257.4492,Sunrise Lake,MARION,3718,4427.061114,257.4492189
1880.460985,Pumpkin Center Lake,LAKE,3719,91099.64421,1880.461298
1360.163017,Penner Ponds,PUTNAM,3720,82781.16134,1360.162877
166.4725523,Penner Ponds,PUTNAM,3721,2034.822821,166.4725569
851.0834902,Wilma Lake,LAKE,3722,36836.62243,851.0839324
995.6675314,Hicks Lake,WASHINGTON,3723,34492.15392,995.6673543
589.8664825,Cypress Pond,WASHINGTON,3724,23543.85009,589.8664237
962.2660581,Bay Gall Ponds,BAY,3725,32252.53054,962.2655745
651.446733,Bay Gall Ponds,BAY,3726,23425.14943,651.4469085
937.8054661,Big Trail Pond,TAYLOR,3727,30917.17472,937.8048441
92.10473394,Eleven Ponds,HAMILTON,3728,610.3615549,92.10475243
179.4809767,Bay Horse Pond,GILCHRIST,3729,2401.28423,179.4808329
4275.972785,Alligator Lake,COLUMBIA,3730,450818.313,4275.974177
856.8168998,Hog Pond,LEVY,3731,41369.34224,856.8165399
4384.22904,Hog Pond,ALACHUA,3732,1204001.056,4384.229596
529.064527,Buddy Lake,PASCO,3733,19936.12361,529.0643647
501.3352111,Lake Dixie,LAKE,3734,12395.95065,501.3342603
1399.823131,Big Bluff Lake,LAKE,3735,103157.9522,1399.822949
394.6858652,Gizzard Lake,LAKE,3736,9714.06637,394.686022
315.9664395,Gizzard Lake,LAKE,3737,4592.716874,315.9663093
7304.634562,Como Lake,PUTNAM,3738,877841.2496,7304.63629
611.1009115,Lake Irish,SEMINOLE,3739,16246.96946,611.1002984
98.7088276,Lake Emma,SEMINOLE,3740,695.7898588,98.70839124
2478.303112,Lake Melrose,PUTNAM,3741,430955.494,2478.30286
2864.219373,Bream Lake,PUTNAM,3742,485519.0518,2864.219738
981.0767047,Lake Whitcomb,PUTNAM,3743,67740.18536,981.0761243
947.3059313,Lake Opal,CLAY,3744,68863.84131,947.3061058
3368.664302,Magnolia Lake,CLAY,3745,820787.3344,3368.664118
2691.011997,Lake Sparkle,MARION,3746,102002.7318,2691.010683
6725.769209,Lake Gleason,VOLUSIA,3747,484505.3696,6725.769266
606.2498924,Little Lake,HIGHLANDS,3748,25723.2148,606.2494276
154.1815023,Mounds Pool,WAKULLA,3749,1573.127396,154.1814354
241.6468253,Mounds Pool,WAKULLA,3750,2771.809793,241.6464404
123.0321058,Mounds Pool,WAKULLA,3751,1143.001827,123.0322125
521.1217731,Mounds Pool,WAKULLA,3752,9079.208193,521.1213299
4102.397274,Moody Lake,PASCO,3753,455720.0154,4102.39722
2979.940651,Oldfield Pond,CLAY,3754,294638.8593,2979.940219
254.4687523,Mounds Pool,WAKULLA,3755,4824.143863,254.4687349
1761.399081,Mounds Pool,WAKULLA,3756,79731.00957,1761.39905
228.9471648,Mounds Pool,WAKULLA,3757,3623.661852,228.9470149
339.374495,Mounds Pool,WAKULLA,3758,6417.542768,339.3737845
180.8616424,Mounds Pool,WAKULLA,3759,2205.833888,180.861844
6453.358086,Mulehead Lake,LAKE,3760,510921.2493,6453.359131
207.5981675,Major Shear Pond,PASCO,3761,3112.216097,207.5977464
9571.510185,Lake Bonny,POLK,3762,896512.6771,9571.508343
314.935043,Sick Lake,POLK,3763,7505.36284,314.9352644
1173.269242,Lake Ella,LAKE,3764,95133.98464,1173.269144
1904.392498,Church Lake,MARION,3765,177057.1127,1904.392464
1937.060222,Hundred Acre Pond,MADISON,3766,152038.1432,1937.060136
8444.227961,Angela Lake,VOLUSIA,3767,618447.3302,8444.224861
143.7075131,Canal Lake,HIGHLANDS,3768,1005.870052,143.7080123
3194.361859,Halfway Lake,BREVARD,3769,113336.8689,3194.361815
1178.76843,Ninemile Pond,MIAMI-DADE,3770,51664.76716,1178.768531
540.7023609,Open Pond,JEFFERSON,3771,17919.74847,540.7026499
6238.844041,New River Pond,PASCO,3772,510096.536,6238.84366
