CoordSource,AreaOfInterest,AreaOfInterestID,County,GNISID_LW,SA_LW_hec,latitude,longitude,OBJECTID,PermanentID,FDate,Resolution,GNISID,GNISName,Area_SqKm,Elevation,ReachCode,FType,FCode,Visibility,ShapeLength,ShapeArea,JoinNotes,ShapeSource
Lakewatch,Round Pond,0,Hillsborough,NA,NA,28.05935,-82.47655,83144,68789062,10/19/20,2,,,0.00407995,0,3.10E+12,436,43600,100000,0.002217721,3.75E-07,,NHD
Lakewatch,Rouse,0,Orange,290013,12,28.57326667,-81.21213333,60327,107816231,9/10/09,2,290013,Lake Rouse,0.135,68,3.08E+12,390,39009,500000,0.013023326,1.25E-05,,NHD
Lakewatch,Rousseau,0,Citrus,290015,1480,29.02446667,-82.58496667,506558,68038611,3/20/13,2,290015,Lake Rousseau,10.91065297,0,3.10E+12,390,39004,5000000,1.017735055,0.001010572,,NHD
Lakewatch,Rousseau East,0,Citrus,290015,NA,29.0441,-82.50273333,506558,68038611,3/20/13,2,290015,Lake Rousseau,10.91065297,0,3.10E+12,390,39004,5000000,1.017735055,0.001010572,,NHD
FWC,"Rousseau, Lake",374,,,,29.028833,-82.587577,506558,68038611,3/20/13,2,290015,Lake Rousseau,10.91065297,0,3.10E+12,390,39004,5000000,1.017735055,0.001010572,,NHD
Lakewatch,Rowan,0,Putnam,290017,106,29.67676667,-82.0179,252535,125960569,9/10/09,2,290017,Lake Rowan,0.157,98,3.08E+12,390,39009,500000,0.015177346,1.46E-05,,NHD
Lakewatch,Rowell,0,Bradford,290019,147,29.92036,-82.1619,545563,113641533,4/16/19,2,290019,Lake Rowell,1.4258283,132,3.11E+12,390,39009,2000000,0.059132804,0.000133203,,NHD
FWC,Rowell Lake,375,,,,29.9225,-82.159,545563,113641533,4/16/19,2,290019,Lake Rowell,1.4258283,132,3.11E+12,390,39009,2000000,0.059132804,0.000133203,,NHD
Lakewatch,Rowena,0,Orange,290020,23,28.5707,-81.3598,239434,107807871,6/26/13,2,290020,Lake Rowena,0.23383104,73,3.08E+12,390,39009,500000,0.025493397,2.16E-05,,NHD
Lakewatch,Roy,0,Polk,290023,32,28.0022,-81.70783333,217295,78690639,11/2/12,2,290023,Lake Roy,0.28758693,0,3.10E+12,390,39004,500000,0.022949886,2.64E-05,,NHD
FWC,"Roy, Lake",376,,,,28.002,-81.7079,217295,78690639,11/2/12,2,290023,Lake Roy,0.28758693,0,3.10E+12,390,39004,500000,0.022949886,2.64E-05,,NHD
Lakewatch,Royal,0,Lake,2557338,NA,28.66303333,-81.85683333,305748,112640360,5/28/20,2,2557338,Royal Lake,0.12258708,0,3.08E+12,390,39004,500000,0.019690112,1.13E-05,,NHD
Lakewatch,Royal,0,Miami-Dade,NA,NA,25.663,-80.2783,446419,138375754,6/16/14,2,,,0.01084188,0,3.09E+12,436,43600,100000,0.004106878,9.75E-07,,NHD
Lakewatch,Royal Palm,0,Broward,NA,NA,26.10806667,-80.5769,,,,,,,,,,,,,,,,NHD
Lakewatch,Ruby,0,Polk,290047,103,27.9748,-81.66063333,115851,78622017,2/20/13,2,290047,Lake Ruby,1.04764897,125,3.10E+12,390,39009,1000000,0.036353751,9.61E-05,,NHD
FWC_2,"Ruby, Lake",377,Polk,,,27.9701228,-81.66796083,115851,78622017,2/20/13,2,290047,Lake Ruby,1.04764897,125,3.10E+12,390,39009,1000000,0.036353751,9.61E-05,,NHD
Lakewatch,Ruce,0,St Lucie,NA,NA,27.53423333,-80.39493333,206926,83027893,4/24/10,2,,,0.01,0,3.08E+12,436,43617,100000,0.004859971,9.46E-07,,NHD
Lakewatch,Runnymeade,0,Osceola,290057,121.4,28.2586,-81.25476667,425814,112035913,9/10/09,2,290057,Lake Runnymede,1.341,0,3.09E+12,390,39004,2000000,0.062812846,0.000123298,,NHD
FWC,"Runnymede, Lake",378,,,,28.25871,-81.2552,425814,112035913,9/10/09,2,290057,Lake Runnymede,1.341,0,3.09E+12,390,39004,2000000,0.062812846,0.000123298,,NHD
Lakewatch,Russell,0,Hillsborough,NA,NA,28.07416667,-82.46426667,86968,41987221,10/19/20,2,,,0.01063165,0,3.10E+12,436,43600,100000,0.004394637,0.000000976,,NHD
FWC,"Russell, Lake",633,,,,28.134166,-81.416811,428763,112040099,9/10/09,2,290080,Lake Russell,3.019,16.8,3.09E+12,390,39009,5000000,0.070554179,0.000277275,,NHD
FWC,Ruth Lake,379,,,,28.607891,-80.949088,279176,107835897,5/6/15,2,294134,Ruth Lake,0.52802689,0,3.08E+12,390,39004,5000000,0.03746846,4.87E-05,,NHD
Lakewatch,Ryan,0,Clay,NA,NA,30.0577,-81.82996667,303094,125951417,7/24/19,2,,,0.02048699,0,3.08E+12,390,39004,250000,0.010973663,1.92E-06,,NHD
Lakewatch,Sabal Creek-1,0,Volusia,NA,NA,29.0742,-81.0324,364046,{87E17E1B-8C61-47E2-962A-97694AC1246C},3/31/14,2,,,0.03144315,0,3.08E+12,436,43600,250000,0.015755957,2.91E-06,,NHD
Lakewatch,Sabal Creek-2,0,Volusia,NA,NA,29.0731,-81.0319,364047,{C1618B21-03F9-424A-9C7E-A7A57755ADFC},3/31/14,2,,,0.00395727,0,3.08E+12,436,43600,50000,0.003749066,3.67E-07,,NHD
Lakewatch,Sabal Creek-3,0,Volusia,NA,NA,29.0741,-81.0301,106721,{E57F552E-A49C-4BDD-9E22-0E57A75E9F36},7/10/19,2,,,0.00500104,0,3.08E+12,436,43600,100000,0.002813389,4.63E-07,,NHD
FWC,Saddle Creek FMA,380,,,,28.0534,-81.8845,100161,78642867,8/24/12,2,,,0.92567494,0,3.10E+12,390,39004,5000000,0.37723621,8.50E-05,,NHD
Lakewatch,Saddleback North,0,Hillsborough,290118,13,28.122075,-82.49555,78143,68788702,6/18/19,2,290118,Saddleback Lake,0.13617017,0,3.10E+12,390,39004,500000,0.022569417,1.25E-05,,NHD
Lakewatch,Saddleback South,0,Hillsborough,290118,13,28.119175,-82.4943,78143,68788702,6/18/19,2,290118,Saddleback Lake,0.13617017,0,3.10E+12,390,39004,500000,0.022569417,1.25E-05,,NHD
FWC,"Saddleback, Lake",975,,,,28.11837279,-82.49377458,78143,68788702,6/18/19,2,290118,Saddleback Lake,0.13617017,0,3.10E+12,390,39004,500000,0.022569417,1.25E-05,,NHD
Lakewatch,Saddlebags,0,Highlands,290120,9,27.29426667,-81.35416667,429184,112050381,1/12/14,2,290120,Saddlebags Lake,0.11122217,0,3.09E+12,390,39004,500000,0.01474797,1.01E-05,,NHD
FWC,Salt Lake,381,,,,28.65562,-80.91092,225736,107712397,5/6/15,2,290436,Salt Lake,1.71229913,5,3.08E+12,390,39009,5000000,0.172307728,0.00015803,,NHD
FWC,Salt Springs Run,382,,,,29.324448,-81.681186,,,,,,,,,,,,,,,,NHD
Lakewatch,Sampson,0,Bradford,290460,755,29.9253,-82.18993333,51440,113641339,4/16/19,2,290460,Lake Sampson,8.02296856,132,3.11E+12,390,39009,5000000,0.176684226,0.000749573,,NHD
FWC,Sampson Lake,383,,,,29.927167,-82.1885,51440,113641339,4/16/19,2,290460,Lake Sampson,8.02296856,132,3.11E+12,390,39009,5000000,0.176684226,0.000749573,,NHD
Lakewatch,San Susan,0,Orange,NA,NA,28.53983333,-81.46546667,274417,112027855,11/20/03,2,,,0.069,32.3,3.09E+12,390,39009,250000,0.010299621,6.39E-06,,NHD
Lakewatch,Sandoval 1,0,Lee,NA,NA,26.61046667,-82.02636667,363202,{203BDCAE-ADCC-4539-ADB4-07EA0DEF5ADA},3/25/14,2,,,0.01897511,0,3.10E+12,436,43600,100000,0.006513878,1.72E-06,,NHD
Lakewatch,Sandoval 13,0,Lee,NA,NA,26.6177,-82.02933333,531908,{48A51F4E-D92B-4CC3-A6E4-8580A83F64FF},3/25/14,2,,,0.03137444,0,3.10E+12,436,43600,250000,0.012179365,2.84E-06,,NHD
Lakewatch,Sandoval 15,0,Lee,NA,NA,26.62213333,-82.02936667,363492,{5659FEB4-D78A-45BF-814E-0363A92BBD7C},3/25/14,2,,,0.01987957,0,3.10E+12,436,43600,100000,0.009190794,1.80E-06,,NHD
Lakewatch,Sandoval 18,0,Lee,NA,NA,26.62526667,-82.02923333,363488,{DB620B54-74A2-4107-8C58-4A6216200827},3/25/14,2,,,0.02899017,0,3.10E+12,436,43600,250000,0.008545491,2.63E-06,,NHD
Lakewatch,Sandoval 20,0,Lee,NA,NA,26.62823333,-82.02946667,13095,{DCFB1E70-50B5-459F-9ADC-247B997F1E69},12/4/20,2,,,0.0158417,0,3.10E+12,436,43600,0,0.007406537,1.44E-06,,NHD
Lakewatch,Sandoval 6,0,Lee,NA,NA,26.62066667,-82.02516667,363493,{FC1BFD59-AA05-4C77-B922-319EA34618EF},3/25/14,2,,,0.01724675,0,3.10E+12,436,43600,100000,0.005200853,1.56E-06,,NHD
Lakewatch,Sands,0,St Lucie,NA,NA,27.49245,-80.3026,33190,83036165,3/25/10,2,,,0.063,0,3.08E+12,436,43617,250000,0.008961096,5.73E-06,,NHD
Lakewatch,Sandy,0,Orange,NA,NA,28.45953333,-81.46526667,46202,112029585,7/10/13,2,,,0.10174509,0,3.09E+12,436,43613,250000,0.012009149,9.37E-06,,NHD
FWC,Sanibel River Slough,1384,,,,26.439334,-82.097934,,,,,,,,,,,,,,,,NHD
Lakewatch,Santa Fe,0,Alachua,290657,2011,29.73935,-82.07335,114991,113638769,10/16/19,2,290657,Santa Fe Lake,20.90211724,141,3.11E+12,390,39009,5000000,0.265022785,0.001949382,,NHD
FWC,Santa Fe Lake,384,,,,29.71324,-82.05215,114991,113638769,10/16/19,2,290657,Santa Fe Lake,20.90211724,141,3.11E+12,390,39009,5000000,0.265022785,0.001949382,,NHD
FWC,Santa Fe River,385,,,,29.86926,-82.74419,,,,,,,,,,,,,,,,NHD
Lakewatch,Santa Fe-barricade,0,Alachua,290657,NA,29.7143,-82.0623,114991,113638769,10/16/19,2,290657,Santa Fe Lake,20.90211724,141,3.11E+12,390,39009,5000000,0.265022785,0.001949382,,NHD
Lakewatch,Santa Fe-canal mouth,0,Alachua,290657,NA,29.7166,-82.0622,114991,113638769,10/16/19,2,290657,Santa Fe Lake,20.90211724,141,3.11E+12,390,39009,5000000,0.265022785,0.001949382,,NHD
Lakewatch,Santa Fe-Painter Canal,0,Alachua,290657,NA,29.7122,-82.0623,114991,113638769,10/16/19,2,290657,Santa Fe Lake,20.90211724,141,3.11E+12,390,39009,5000000,0.265022785,0.001949382,,NHD
Lakewatch,Santee,0,Palm Beach,NA,NA,26.559,-80.16933333,444873, R1921   I1920:O1921,2/5/15,2,,,0.09705894,0,3.09E+12,436,43600,250000,0.01957506,8.79E-06,,NHD
Lakewatch,Santiago,0,Orange,NA,5,28.5333,-81.31813333,104655,107807423,6/26/13,2,,,0.01770558,0,3.08E+12,436,43615,100000,0.005569173,1.63E-06,,NHD
Lakewatch,Sara,0,Polk,298004,16.7,28.04643333,-81.60803333,,,,,,,,,,,,,,,,NHD
Lakewatch,Sarah,0,Orange,290674,5,28.58533333,-81.4025,129986,107809233,9/10/09,2,290674,Lake Sarah,0.05,0,3.08E+12,390,39004,250000,0.007894702,4.65E-06,,NHD
FWC,"Sarah, Lake",386,,,,28.585433,-81.40195,129986,107809233,9/10/09,2,290674,Lake Sarah,0.05,0,3.08E+12,390,39004,250000,0.007894702,4.65E-06,,NHD
Lakewatch,Saunders,0,Lake,290702,170,28.81733333,-81.6943,161101,112683484,5/28/20,2,290702,Lake Saunders,1.36329663,0,3.08E+12,390,39000,2000000,0.078517346,0.000126012,,NHD
Lakewatch,Savanna,0,St Lucie,308145,NA,27.30486667,-80.2681,,,,,,,,,,,,,,,,NHD
Lakewatch,Savanna-Indrio,0,St Lucie,NA,NA,27.53113333,-80.3644,83342,83031805,4/24/10,2,,,0.135,0,3.08E+12,436,43617,500000,0.016225055,1.24E-05,,NHD
Lakewatch,Savanna-Midway,0,St Lucie,NA,NA,27.38973333,-80.3093,,,,,,,,,,,,,,,,NHD
FWC,Savannas,387,,,,27.299341,-80.263417,,,,,,,,,,,,,,,,NHD
FWC,Savannas Preserve State Park,387,,,,27.299341,-80.263417,,,,,,,,,,,,,,,,NHD
FWC_2,Sawgrass Lake,388,Pinellas,,,27.8433,-82.672967,548268,68787830,4/22/19,2,290714,Sawgrass Lake,0.08391882,0,3.10E+12,390,39004,500000,0.010945808,7.69E-06,,NHD
FWC,"Sawgrass, Lake",389,,,,28.06955,-80.78699,176590,164160422,12/5/15,2,290715,Sawgrass Lake,1.99754769,0,3.08E+12,390,39004,5000000,0.079688858,0.000183378,,NHD
Lakewatch,Sawmill,0,Lake,290706,NA,28.49306667,-81.77926667,147849,112651578,5/28/20,2,290706,Saw Mill Lake,0.37362089,0,3.08E+12,390,39000,1000000,0.023818564,3.44E-05,,NHD
Lakewatch,Sawyer,0,Orange,290734,38,28.46916667,-81.56783333,424484,112029709,9/10/09,2,290734,Lake Sawyer,0.376,32,3.09E+12,390,39009,1000000,0.02618195,3.46E-05,,NHD
Lakewatch,Sawyer,0,Volusia,NA,NA,28.86213333,-81.1801,182008,107812765,2/13/15,2,,,0.18219288,0,3.08E+12,390,39004,500000,0.03156277,1.68E-05,,NHD
Lakewatch,Saxon North,0,Pasco,290736,NA,28.2013,-82.4538,469008,41961929,1/3/13,2,290736,Saxon Lake,0.33607519,69,3.10E+12,390,39009,1000000,0.057781372,3.09E-05,,NHD
Lakewatch,Saxon South,0,Pasco,290736,NA,28.19656667,-82.44696667,469008,41961929,1/3/13,2,290736,Saxon Lake,0.33607519,69,3.10E+12,390,39009,1000000,0.057781372,3.09E-05,,NHD
Lakewatch,SB-61,0,Collier,NA,NA,26.24105,-81.68875,400800,{E69A1374-51FB-4EFA-B2D2-42F1AC837998},5/4/16,2,,,0.00299907,0,3.09E+12,436,43600,50000,0.001997079,2.71E-07,,NHD
Lakewatch,Scherer,0,Sarasota,NA,NA,27.18093333,-82.4677,,,,,,,,,,,,,,,,NHD
Lakewatch,Scott,0,Polk,290763,115.4,27.96473333,-81.94013333,458821,51896945,4/6/15,2,290763,Scott Lake,1.01433645,168,3.10E+12,390,39009,1000000,0.049431842,9.30E-05,,NHD
Lakewatch,Scrub Jay Pond,0,Lake,2054455,NA,29.01133333,-81.50593333,84876,107709267,10/16/14,2,2054455,Scrub Jay Pond,0.05489483,48,3.08E+12,390,39009,250000,0.008667089,5.08E-06,,NHD
Lakewatch,Sea Oats,0,Lee,NA,NA,26.43536667,-82.11196667,531512,{D5E9EE49-0B60-4CDA-B2AD-2F80FDCE9AA4},3/25/14,2,,,0.042276,0,3.10E+12,436,43600,250000,0.026916246,3.83E-06,,NHD
Lakewatch,Sea Vista,0,Flagler,NA,NA,29.6244,-81.19575,189032,125538123,6/28/14,2,,,0.00298029,0,3.08E+12,436,43600,50000,0.002743656,2.78E-07,,NHD
Lakewatch,Searcy,0,Seminole,290798,4,28.70583333,-81.35553333,84897,107718485,9/5/14,2,290798,Lake Searcy,0.05485483,58,3.08E+12,390,39009,250000,0.009067829,5.07E-06,,NHD
FWC,"Sears, Lake",390,,,,28.0077,-81.774,182315,78591697,11/2/12,2,290799,Sears Lake,0.30825496,0,3.10E+12,390,39004,500000,0.018993571,2.83E-05,,NHD
Lakewatch,Sebring,0,Highlands,290807,206,27.52773333,-81.48496667,429337,112048259,9/9/14,2,290807,Lake Sebring,1.87488581,32.6,3.09E+12,390,39009,2000000,0.050561769,0.000171272,,NHD
FWC,"Sebring, Lake",391,,,,27.53303,-81.48164,429337,112048259,9/9/14,2,290807,Lake Sebring,1.87488581,32.6,3.09E+12,390,39009,2000000,0.050561769,0.000171272,,NHD
Lakewatch,Secret,0,Seminole,290813,2,28.67383333,-81.32833333,198107,107718457,5/6/15,2,290813,Secret Lake,0.03955999,0,3.08E+12,390,39004,250000,0.007320293,3.65E-06,,NHD
Lakewatch,Sellers,0,Lake,306366,203,29.11206667,-81.63393333,134087,164161194,2/13/15,2,306366,Sellers Lake,3.40428961,0,3.08E+12,390,39004,2000000,0.190076286,0.000315566,,NHD
FWC,Sellers Lake,392,,,,29.11532,-81.63754,134087,164161194,2/13/15,2,306366,Sellers Lake,3.40428961,0,3.08E+12,390,39004,2000000,0.190076286,0.000315566,,NHD
Lakewatch,Seminary,0,Seminole,290825,27,28.6421,-81.36013333,284394,107718713,9/10/09,2,290825,Lake Seminary,0.231,82,3.08E+12,390,39009,500000,0.01671848,2.13E-05,,NHD
Lakewatch,Seminole,0,Flagler,NA,NA,nan,nan,,,,,,,,,,,,,,,,NHD
Lakewatch,Seminole,0,Jackson,294149,NA,30.75046667,-84.91806667,,,,,,,,,,,,,,,,NHD
Lakewatch,Seminole,0,Pasco,290848,7,28.17796667,-82.5745,505427,58683729,9/10/09,2,290848,Lake Seminole,0.057,48,3.10E+12,390,39009,250000,0.010671348,5.24E-06,,NHD
Lakewatch,Seminole,0,Pinellas,290850,290,27.85126667,-82.78073333,138819,120024097,2/1/19,2,290850,Lake Seminole,2.74431178,0,3.10E+12,436,43600,2000000,0.182386603,0.000251448,,NHD
Lakewatch,Seminole Cove,0,Pinellas,290850,NA,27.87183333,-82.7794,138819,120024097,2/1/19,2,290850,Lake Seminole,2.74431178,0,3.10E+12,436,43600,2000000,0.182386603,0.000251448,,NHD
FWC,"Seminole, Lake",394,,,,27.8602,-82.77925,138819,120024097,2/1/19,2,290850,Lake Seminole,2.74431178,0,3.10E+12,436,43600,2000000,0.182386603,0.000251448,,NHD
FWC,"Seminole, Lake (Fl Section)",395,,,,30.75494,-84.92742,,,,,,,,,,,,,,,,NHD
Lakewatch,Seneca,0,Broward,280173,NA,26.1998,-80.0984,151316,138372211,2/5/15,2,280173,Lake Cayuga,0.02465977,0.6,3.09E+12,390,39009,250000,0.007223443,2.23E-06,station 3,NHD
Lakewatch,Seneca,0,Broward,290855,NA,26.2027,-80.0984,379029,{6F12198D-8F9D-4155-A352-74BF0166C045},2/5/15,2,290855,Lake Seneca,0.01695109,0.6,3.09E+12,390,39009,100000,0.005696696,1.53E-06,stations 1-2,NHD
Lakewatch,September,0,Hillsborough,NA,NA,28.104,-82.44353333,470954,41987157,1/3/13,2,,,0.02933177,0,,466,46600,50000,0.008887891,2.69E-06,,NHD
Lakewatch,Serene,0,Orange,2764905,NA,28.4421,-81.50023333,173956,112030349,10/11/19,2,2764905,Lake Serene,0.18670008,28.7,3.09E+12,390,39009,500000,0.015832931,1.72E-05,,NHD
Lakewatch,Shady Nook,0,Lake,290910,NA,28.55683333,-81.7532,8651,112617292,5/28/20,2,290910,Shady Nook Lake,0.03624888,0,3.08E+12,390,39000,250000,0.007258833,3.34E-06,,NHD
Lakewatch,Shangri-La,0,Hillsborough,NA,NA,28.00693333,-82.2674,468480,41989097,2/5/13,2,,,0.05996195,0,3.10E+12,436,43600,250000,0.010563455,5.50E-06,,NHD
Lakewatch,Shannon,0,Orange,290923,6,28.5647,-81.34123333,429388,112027721,9/10/09,2,290923,Lake Shannon,0.046,33.5,3.09E+12,390,39009,250000,0.007958696,4.28E-06,,NHD
Lakewatch,Sharon,0,St Lucie,NA,NA,27.5458,-80.40533333,254982,83027853,11/30/16,2,,,0.00666475,0,3.08E+12,436,43617,100000,0.00380414,6.09E-07,,NHD
Lakewatch,Shaw,0,Volusia,290944,NA,29.23173333,-81.4411,264797,107820655,10/16/03,2,290944,Shaw Lake,0.583,38,3.08E+12,390,39009,5000000,0.042750103,5.41E-05,,NHD
Lakewatch,Sheelar,0,Clay,290952,7,29.8394,-81.9582,30790,125957505,3/21/14,2,290952,Sheelar Lake,0.06927131,0,3.08E+12,390,39004,250000,0.009140328,6.47E-06,,NHD
Lakewatch,Sheelin,0,Leon,2437398,NA,30.5379,-84.2054,455611,129753852,9/30/14,2,2437398,Lake Sheelin,0.02548712,29.9,3.12E+12,390,39009,250000,0.006181355,2.40E-06,,NHD
Lakewatch,Sheen,0,Orange,290953,229,28.43353333,-81.5178,430698,112030525,4/15/11,2,290953,Lake Sheen,2.306,29.9,3.09E+12,390,39009,2000000,0.0633497,0.000212383,,NHD
FWC,"Sheen, Lake",396,,,,28.432487,-81.51997,430698,112030525,4/15/11,2,290953,Lake Sheen,2.306,29.9,3.09E+12,390,39009,2000000,0.0633497,0.000212383,,NHD
Lakewatch,Shelby,0,Volusia,290967,NA,28.91463333,-81.24466667,231211,107779081,10/16/03,2,290967,Shelby Lake,0.01,68,3.08E+12,390,39009,100000,0.00363862,9.66E-07,,NHD
FWC,Shell Creek,397,,,,26.975467,-81.88745,,,,,,,,,,,,,,,,NHD
FWC,Shell/Prairie Creek Res.,398,,,,26.9845,-81.93045,,,,,,,,,,,,,,,,NHD
Lakewatch,Shelly Pond,0,Leon,NA,NA,30.57436667,-84.27243333,141473,129951392,12/7/04,2,,,0.093,0,3.12E+12,390,39004,500000,0.013907014,8.73E-06,,NHD
Lakewatch,Sheppard,0,Orange,291007,8,28.6821,-81.54366667,117508,112608646,5/28/20,2,291007,Sheppard Lake,0.07630024,0,3.08E+12,390,39000,250000,0.00976384,7.04E-06,,NHD
FWC,Shingle Creek,399,,,,28.268613,-81.448071,,,,,,,,,,,,,,,,NHD
Lakewatch,Shipp,0,Polk,291058,115,28.0026,-81.74233333,111054,78690635,11/2/12,2,291058,Lake Shipp,1.08997877,131,3.10E+12,390,39009,5000000,0.040979185,1.00E-04,,NHD
FWC,"Shipp, Lake",400,,,,28.003,-81.7431,111054,78690635,11/2/12,2,291058,Lake Shipp,1.08997877,131,3.10E+12,390,39009,5000000,0.040979185,1.00E-04,,NHD
FWC_2,Shoal River,401,Okaloosa,,,30.70013,-86.53929,,,,,,,,,,,,,,,,NHD
Lakewatch,Shoesole,0,Marion,306385,11,29.12566667,-81.9103,138579,112663092,5/28/20,2,306385,Shoesole Lake,0.09602222,0,3.08E+12,390,39000,500000,0.014765362,8.90E-06,,NHD
Lakewatch,Shores,0,Indian River,NA,NA,27.72696667,-81.05696667,,,,,,,,,,,,,,,,NHD
Lakewatch,Shortline 1,0,Walton,NA,NA,30.37263333,-86.2613,,,,,,,,,,,,,,,,NHD
Lakewatch,Shortline 2,0,Walton,NA,NA,30.3715,-86.26066667,,,,,,,,,,,,,,,,NHD
Lakewatch,Shortline 3,0,Walton,NA,NA,30.37043333,-86.26023333,,,,,,,,,,,,,,,,NHD
Lakewatch,Silver,0,Bradford,300382,NA,29.7975,-82.0601,53060,125957314,9/27/04,2,,,0.146,0,3.08E+12,390,39004,500000,0.017427147,1.36E-05,,NHD
Lakewatch,Silver,0,Broward,NA,NA,26.02536667,-80.3794,444984,138374162,8/7/14,2,,,0.72056633,0,3.09E+12,436,43600,1000000,0.080709494,6.50E-05,,NHD
Lakewatch,Silver,0,Hillsborough,291140,7,28.0232,-82.49396667,469591,41986569,9/10/09,2,291140,Lake Silver,0.07,0,3.10E+12,390,39004,250000,0.009480051,6.41E-06,,NHD
Lakewatch,Silver,0,Jackson,290875,99,30.57713333,-85.3132,524620,122159540,6/28/04,2,290875,Seventeenmile Pond,0.979,196,3.14E+12,390,39009,1000000,0.038109921,9.21E-05,,NHD
Lakewatch,Silver,0,Lake,291122,157,28.8373,-81.80406667,152651,112655168,5/28/20,2,291122,Silver Lake,1.55670016,0,3.08E+12,390,39000,2000000,0.04698984,0.000143922,,NHD
Lakewatch,Silver,0,Leon,306394,5,30.40386667,-84.4049,267394,129755443,12/2/04,2,306394,Silver Lake,0.056,0,3.12E+12,390,39004,250000,0.008920707,5.25E-06,,NHD
Lakewatch,Silver,0,Orange,291142,34,28.57853333,-81.3965,138918,107809107,9/10/09,2,291142,Lake Silver,0.288,92,3.08E+12,390,39009,500000,0.020356268,2.66E-05,,NHD
Lakewatch,Silver,0,Palm Beach,NA,NA,26.5031,-80.0931,296906,138369990,10/30/13,2,,,0.08241146,5.7,3.09E+12,436,43600,250000,0.021255789,7.46E-06,,NHD
Lakewatch,Silver,0,Polk,291141,21,28.032,-81.72863333,231066,78686311,8/24/12,2,291141,Lake Silver,0.21440602,145,3.10E+12,390,39009,500000,0.015854412,1.97E-05,,NHD
Lakewatch,Silver,0,Putnam,295018,31,29.444325,-81.571625,283653,125973913,9/26/11,2,295018,Silver Lake,0.515,38,3.08E+12,390,39009,1000000,0.039627806,4.79E-05,,NHD
Lakewatch,Silver,0,Seminole,304625,13,28.7646,-81.2513,139477,107775611,10/16/03,2,304625,Silver Lake,0.145,41,3.08E+12,390,39009,500000,0.014828256,1.34E-05,,NHD
Lakewatch,Silver,0,Sumter,291121,NA,28.5752,-82.21306667,518159,68049043,7/2/09,2,291121,Silver Lake,0.395,48,3.10E+12,390,39009,5000000,0.043173043,3.64E-05,,NHD
Lakewatch,Silver 2,0,Putnam,NA,NA,29.59406667,-81.9805,50274,112643146,11/4/09,2,,,0.027,0,3.08E+12,390,39004,250000,0.006786101,2.52E-06,,NHD
Lakewatch,Silver 3,0,Broward,NA,4,25.98483333,-80.38083333,,,,,,,,,,,,,,,,NHD
Lakewatch,Silver 3,0,Putnam,291124,23.7,29.61816667,-81.71456667,164367,125964100,9/27/04,2,291124,Silver Lake,0.186,57,3.08E+12,390,39009,500000,0.017439363,1.73E-05,,NHD
FWC_2,Silver Glen Springs,402,Marion,,,29.247875,-81.635509,317424,107881197,2/13/15,2,305722,Lake George,175.9221815,0,3.08E+12,390,39004,5000000,0.655985859,0.016333949,,NHD
Lakewatch,Silver Paisley,0,Lake,306397,7,28.9871,-81.51766667,133280,164161193,3/24/08,2,306397,Silver Lake,0.083,0,3.08E+12,390,39004,500000,0.013394747,7.69E-06,,NHD
FWC,Silver River,403,,,,29.21542,-82.04119,,,,,,,,,,,,,,,,NHD
FWC,"Silver, Lake",404,,,,28.031944,-81.728333,231066,78686311,8/24/12,2,291141,Lake Silver,0.21440602,145,3.10E+12,390,39009,500000,0.015854412,1.97E-05,,NHD
FWC,"Silver, Lake",1483,,,,29.17634152,-81.86976573,125036,112634940,5/28/20,2,305486,Clear Lake,0.15761163,0,3.08E+12,390,39000,500000,0.02566786,1.46E-05,,NHD
Lakewatch,Simmons,0,Hillsborough,NA,NA,27.70756667,-82.35263333,455227,52234134,1/14/14,2,,,0.09421071,0,3.10E+12,436,43615,250000,0.022073448,8.62E-06,,NHD
Lakewatch,Sinclair,0,Hillsborough,NA,NA,28.09523333,-82.44516667,,,,,,,,,,,,,,,,NHD
Lakewatch,Singapore,0,Miami-Dade,NA,NA,25.95113333,-80.3204,,,,,,,,,,,,,,,,NHD
Lakewatch,Sirena,0,Highlands,291173,62,27.28486667,-81.36906667,430637,112050459,9/9/14,2,291173,Lake Sirena,0.53753216,26.2,3.09E+12,390,39009,1000000,0.025627773,4.90E-05,,NHD
Lakewatch,Ski Watch,0,Santa Rosa,NA,NA,30.56666,-87.04452,529431,32406503,1/14/14,2,,,0.14508122,0,3.14E+12,436,43615,500000,0.064106498,1.36E-05,,NHD
Lakewatch,Skipper,0,Pinellas,NA,NA,27.8163,-82.725,372544,58703255,2/1/19,2,,,0.02027194,0,3.10E+12,436,43600,100000,0.007707413,1.86E-06,,NHD
Lakewatch,Sky,0,Miami-Dade,291210,8,25.95423333,-80.15956667,448434,138374542,4/17/14,2,291210,Sky Lake,0.08325652,0,3.09E+12,390,39004,500000,0.016219792,7.50E-06,,NHD
Lakewatch,Small,0,Citrus,NA,NA,28.8583,-82.28875,129080,68030083,9/9/09,2,,,0.02,0,3.10E+12,390,39004,250000,0.005981109,1.86E-06,,NHD
Lakewatch,Smart,0,Polk,291238,111,28.0598,-81.71183333,139318,78686221,8/24/12,2,291238,Lake Smart,1.0677313,128,3.10E+12,390,39009,5000000,0.043712151,9.80E-05,,NHD
