OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,AreaOfInte,AreaOfIn_1,THINNERCOD,SHAPELEN,SHAPEAREA,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS
429776,112044405,11/20/03,2,307559,Reedy Lake,14.192,23.8,3.0901E+12,390,39009,5000000,0.160645322,0.001298913,Reedy,0,0,0,0,307559,3.0901E+12,161637,Reedy Lake,Polk,1637,POLK
429790,112043901,4/24/14,2,293976,Crooked Lake,16.88579234,36,3.0901E+12,390,39009,5000000,0.33187745,0.001546513,Crooked-Babson Park,0,0,0,0,293976,3.0901E+12,161568,Crooked Lake,Polk,1568,POLK
429806,112049059,9/10/09,2,284682,Lake Jackson,13.601,31.1,3.0901E+12,390,39009,5000000,0.179497023,0.001242062,Little Jackson,0,0,0,0,284682,3.0901E+12,1001013,"Jackson, Lake",Highlands,,FAOL
429979,120024234,7/10/13,2,286141,Lake Louise,0.51610035,0,3.0901E+12,390,39004,1000000,0.042983712,4.75549E-05,"Louise, Lake",261,0,0,0,286141,3.0901E+12,140300,"Louise, Lake",Orange,,ORANGE
429983,112047125,9/10/09,2,292502,Lake Tulane,0.356,35.7,3.0901E+12,390,39009,1000000,0.020918614,3.25374E-05,Tulane,0,0,0,0,292502,3.0901E+12,1001957,"Tulane, Lake",Highlands,,FAOL
430007,112034847,7/10/13,2,,,0.02734372,0,3.0901E+12,436,43600,100000,0.006856521,2.51553E-06,Valencia Big,0,0,0,0,,3.0901E+12,1002943,"Valencia (Big), Lake",Osceola,,FAOL
430030,112028715,7/10/13,2,279818,Lake Cain,0.32273136,30.2,3.0901E+12,390,39009,1000000,0.020633893,2.97394E-05,Cane,0,0,0,0,279818,3.0901E+12,140122,"Cane, Lake",Orange,,ORANGE
430087,112027981,9/10/09,2,288939,Lake Pinelock,0.247,27.4,3.0901E+12,390,39009,500000,0.0206079,2.27455E-05,Pineloch,0,0,0,0,288939,3.0901E+12,140380,"Pineloch, Lake",Orange,,ORANGE
430102,112042409,10/19/13,2,289953,Lake Rosalie,18.35861135,16.2,3.0901E+12,390,39009,5000000,0.177355537,0.001683196,Rosalie,0,0,0,0,289953,3.0901E+12,160863,"Rosalie, Lake",Polk,863,POLK
430177,112050101,9/10/09,2,277926,Lake Apthorp,0.867,21,3.0901E+12,390,39009,1000000,0.054124769,7.91047E-05,"Apthorpe, Lake",17,0,0,0,277926,3.0901E+12,1000046,"Apthorpe, Lake",Highlands,,FAOL
430190,112034921,8/19/13,2,280245,Lake Center,1.65347684,19.2,3.0901E+12,390,39009,2000000,0.062908931,0.000152076,Center,0,0,0,0,280245,3.0901E+12,1000394,"Center, Lake",Osceola,,FAOL
430226,112047993,11/20/03,2,285771,Little Red Water Lake,1.269,31.7,3.0901E+12,390,39009,2000000,0.054127727,0.000115938,"Red Water, Lake",365,0,0,0,285771,3.0901E+12,1001162,Little Red Water Lake,Highlands,,FAOL
430229,112027795,9/10/09,2,286385,Lake Mann,1.069,27.4,3.0901E+12,390,39009,1000000,0.047269618,9.85982E-05,Mann,0,0,0,0,286385,3.0901E+12,140316,"Mann, Lake",Orange,,ORANGE
430268,112042775,10/19/13,2,295814,Tiger Lake,8.44266077,15.2,3.0901E+12,390,39009,5000000,0.127882955,0.000773784,Tiger,0,0,0,0,295814,3.0901E+12,161026,Tiger Lake,Polk,1026,POLK
430271,112035265,7/10/13,2,281310,Lake Davenport,0.72468357,33.5,3.0901E+12,390,39009,1000000,0.037637726,6.66856E-05,Davenport North,0,0,0,0,281310,3.0901E+12,160005,"Davenport, Lake (Davenport)",Polk,5,POLK
430291,112048227,11/20/03,2,281572,Dinner Lake,1.513,30.8,3.0901E+12,390,39009,2000000,0.052784717,0.000138173,Dinner Lake,114,0,0,0,281572,3.0901E+12,1000586,Dinner Lake,Highlands,,FAOL
430322,112050529,9/9/14,2,286978,Mirror Lake,0.33545341,28,3.0901E+12,390,39009,1000000,0.026118598,3.05756E-05,Mirror,0,0,0,0,286978,3.0901E+12,1001336,Mirror Lake,Highlands,,FAOL
430352,112029277,7/10/13,2,281221,Cypress Lake,0.26465594,30.2,3.0901E+12,390,39009,500000,0.02297494,2.43867E-05,Cypress,0,0,0,0,281221,3.0901E+12,140186,"Cypress, Lake",Orange,,ORANGE
430377,120024290,10/19/13,2,294192,Lake Weohyakapka,30.54971344,18.9,3.0901E+12,390,39009,5000000,0.205983117,0.002798081,"Weohyakapka, Lake",475,0,0,0,294192,3.0901E+12,161335,"Weohyakapka, Lake",Polk,1335,POLK
430389,112027857,9/10/09,2,280792,Lake Copeland,0.061,23.5,3.0901E+12,390,39009,250000,0.009312681,5.59142E-06,Copeland,0,0,0,0,280792,3.0901E+12,140150,"Copeland, Lake",Orange,,ORANGE
430522,112031311,7/10/13,2,283786,Lake Hart,7.61349337,17.7,3.0901E+12,390,39009,2000000,0.180859139,0.000700892,Hart,0,0,0,0,283786,3.0901E+12,140235,"Hart, Lake",Orange,,ORANGE
430542,112035961,8/19/13,2,282485,Fish Lake,0.91721793,17.1,3.0901E+12,390,39009,1000000,0.042349254,8.43529E-05,Fish,0,0,0,0,282485,3.0901E+12,1000696,Fish Lake,Osceola,,FAOL
430550,112044667,4/24/14,2,294405,Lake Clinch,4.93489499,31.4,3.0901E+12,390,39009,2000000,0.092917503,0.000451675,Clinch,0,0,0,0,294405,3.0901E+12,161642,"Clinch, Lake",Polk,1642,POLK
430555,112031163,7/10/13,2,283971,Hickorynut Lake,1.63089705,31.1,3.0901E+12,390,39009,2000000,0.114629032,0.000150203,Hickorynut,0,0,0,0,283971,3.0901E+12,7917,Hickorynut Lake,Orange,,ORANGE
430637,112050459,9/9/14,2,291173,Lake Sirena,0.53753216,26.2,3.0901E+12,390,39009,1000000,0.025627773,4.89987E-05,Sirena,0,0,0,0,291173,3.0901E+12,1001781,"Sirena, Lake",Highlands,,FAOL
430669,112027979,7/10/13,2,284136,Lake Holden,1.0736645,0,3.0901E+12,390,39004,1000000,0.068980269,9.89552E-05,Holden,0,0,0,0,284136,3.0901E+12,140248,"Holden, Lake",Orange,,ORANGE
430677,112027965,11/20/03,2,285590,Little Bass Lake,0.063,26.8,3.0901E+12,390,39009,250000,0.011431891,5.78497E-06,La Grange,0,0,0,0,285590,3.0901E+12,140281,Little Lake Bass,Orange,,ORANGE
430685,112028919,9/10/09,2,286135,Lake Louisa,0.372,0,3.0901E+12,390,39004,1000000,0.02863541,3.42441E-05,Marsha,0,0,0,0,286135,3.0901E+12,140322,"Marsha, Lake",Orange,,ORANGE
430693,112042947,10/19/13,2,277999,Lake Aurora,0.45454313,30.8,3.0901E+12,390,39009,1000000,0.037560133,4.16538E-05,Aurora,0,0,0,0,277999,3.0901E+12,161214,"Aurora, Lake",Polk,1214,POLK
430698,112030525,4/15/11,2,290953,Lake Sheen,2.306,29.9,3.0901E+12,390,39009,2000000,0.0633497,0.000212383,Sheen,0,0,0,0,290953,3.0901E+12,140422,"Sheen, Lake",Orange,,ORANGE
430774,112049453,9/9/14,2,289535,Red Beach Lake,1.29142435,23.2,3.0901E+12,390,39009,2000000,0.051088494,0.000117873,Red Beach,0,0,0,0,289535,3.0901E+12,1001591,Red Beach Lake,Highlands,,FAOL
430792,112027985,9/10/09,2,293350,Lake Willisara,0.043,28,3.0901E+12,390,39009,250000,0.00735611,3.97323E-06,Willisaria,0,0,0,0,293350,3.0901E+12,140496,"Willisara, Lake",Orange,,ORANGE
430835,112027783,9/10/09,2,283075,Lake Giles,0.111,30.8,3.0901E+12,390,39009,500000,0.012146528,1.02005E-05,Giles,0,0,0,0,283075,3.0901E+12,140223,"Giles, Lake",Orange,,ORANGE
430840,112050233,1/12/14,2,283916,Lake Henry,0.27787114,22.6,3.0901E+12,390,39009,500000,0.024044292,2.53378E-05,Henry,0,0,0,0,283916,3.0901E+12,1000911,"Henry, Lake",Highlands,,FAOL
430873,112035917,8/19/13,2,285895,Lake Lizzie,3.2955609,19.2,3.0901E+12,390,39009,5000000,0.080458772,0.000303012,Lizzie,0,0,0,0,285895,3.0901E+12,1001173,"Lizzie, Lake",Osceola,,FAOL
433523,{23820BAD-1424-452A-8383-D58466EC9E64},8/28/14,2,,,0.25486542,0,3.0902E+12,436,43600,500000,0.120390694,2.29946E-05,Verona Walk,0,0,0,0,,FCP1200003565,1002935,"Verona Walk, Lake",Collier,,FAOL
434326,117024175,9/14/15,2,,,0.24225526,0,3.0902E+12,436,43600,500000,0.023922606,2.19299E-05,Harborage West,0,0,0,0,,3.0902E+12,320136,The Harborage,Lee,,CHNEP
436934,117029829,5/4/16,2,292393,Lake Trafford,6.59818196,19,3.0902E+12,390,39009,2000000,0.112780916,0.000596986,Trafford,0,0,0,0,292393,3.0902E+12,1001947,"Trafford, Lake",Collier,,FAOL
440497,{BAADF7CA-E846-4E6E-A133-9F8FF3FAAFC1},12/17/18,2,,,0.09465154,0,3.09021E+12,436,43600,250000,0.035451344,8.59821E-06,Julie,0,0,0,0,,FCP1200000910,1002800,"Julie, Lake",Palm Beach,,FAOL
441040,{502BE67B-520D-4B03-AA4E-F073C657B3C3},2/5/15,2,,,0.07956801,0,3.09021E+12,436,43600,250000,0.030472066,7.21325E-06,Buena Vida,0,0,0,0,,FCP1200003559,1002917,"Buena Vida, Lake",Palm Beach,,FAOL
442154,138374023,4/17/14,2,,,0.39226673,0,3.09021E+12,436,43600,500000,0.137301255,3.53762E-05,Rock Creek,0,0,0,0,,3.09021E+12,1002852,"Rock Creek, Lake",Broward,,FAOL
442291,138373849,9/30/14,2,293087,West Lake,0.99228044,0.9,3.09021E+12,390,39009,5000000,0.092818416,8.94879E-05,West AKNC,0,0,0,0,293087,3.09021E+12,1002034,West Lake,Broward,,FAOL
442349,138368976,2/5/15,2,280498,Lake Clarke,0.22643386,0,3.09021E+12,390,39004,500000,0.046385086,2.0526E-05,"Clarke, Lake",74,0,0,0,280498,3.09021E+12,1000419,"Clarke, Lake",Palm Beach,,FAOL
442493,138374273,4/17/14,2,281515,Desoto Lakes,0.33283782,2,3.09021E+12,390,39009,1000000,0.058134362,3.0002E-05,Desoto,0,0,0,0,281515,3.09021E+12,1000578,Desoto Lakes,Broward,,FAOL
442707,138369031,4/17/14,2,,,0.5274597,0,3.09021E+12,436,43600,1000000,0.129784346,4.78196E-05,Wellington,0,0,0,0,,3.09021E+12,1002944,"Wellington, Lake",Palm Beach,,FAOL
443135,138369592,2/5/15,2,,,0.44911265,0,3.09021E+12,436,43600,500000,0.091266633,4.06849E-05,Charleston Middle,0,0,0,0,,3.09021E+12,1002737,"Charleston, Lake",Palm Beach,,FAOL
443260,138372988,4/17/14,2,,,0.02558268,0,3.09021E+12,436,43603,100000,0.008717077,2.3085E-06,Heritage,0,0,0,0,,3.09021E+12,1002933,Heritage Lake,Broward,,FAOL
444547,138375869,6/17/14,2,,,0.11687011,0,3.09021E+12,436,43600,500000,0.013242796,1.0505E-05,Bonita 1,0,0,0,0,,3.09021E+12,1002731,"Bonita, Lake",Miami-Dade,,FAOL
444719,138372772,9/30/14,2,,,0.06731138,0,3.09021E+12,436,43600,250000,0.010061252,6.07491E-06,Delevoe,0,0,0,0,,3.09021E+12,1002750,"Delevoe, Lake",Broward,,FAOL
444790,138375563,6/16/14,2,,,0.11543153,2,3.09021E+12,436,43600,500000,0.012439676,1.03831E-05,Pavillion 12,0,0,0,0,,3.09021E+12,1002838,"Pavillion 12, Lake",Miami-Dade,,FAOL
444942,138373857,4/17/14,2,,,0.084353,0,3.09021E+12,436,43600,250000,0.011345013,7.60809E-06,Flamingo,0,0,0,0,,3.09021E+12,1002766,"Flamingo, Lake",Broward,,FAOL
444984,138374162,8/7/14,2,,,0.72056633,0,3.09021E+12,436,43600,1000000,0.080709494,6.49763E-05,Silver,0,0,0,0,,3.09021E+12,1002869,"Silver, Lake",Broward,,FAOL
445129,138375816,6/16/14,2,,,0.05440932,0,3.09021E+12,436,43600,250000,0.014805229,4.89161E-06,Lindgren,0,0,0,0,,3.09021E+12,1002810,"Lindgren, Lake",Miami-Dade,,FAOL
446044,120024129,2/19/13,2,307550,Lake Okeechobee,1296.120211,4.6,3.0902E+12,390,39009,5000000,2.394786145,0.117800439,"Okeechobee, Lake",327,0,0,0,307550,3.0902E+12,1002667,"Okeechobee, Lake",Okeechobee,,FAOL
446209,138375699,12/17/18,2,,,0.01102768,0,3.09021E+12,436,43600,100000,0.007626134,9.9156E-07,Glade,0,0,0,0,,3.09021E+12,1002774,"Glade, Lake",Miami-Dade,,FAOL
446419,138375754,6/16/14,2,,,0.01084188,0,3.09021E+12,436,43600,100000,0.004106878,9.7474E-07,Royal,0,0,0,0,,3.09021E+12,1002858,"Royal, Lake",Miami-Dade,,FAOL
446444,138372856,4/17/14,2,,,0.38861796,0,3.09021E+12,436,43600,500000,0.07386871,3.50758E-05,Markham,0,0,0,0,,3.09021E+12,1002821,"Markham, Lake",Broward,,FAOL
446513,138371144,10/30/13,2,,,0.1303053,0,3.09021E+12,436,43600,500000,0.038726819,1.17844E-05,Island,0,0,0,0,,FCP1200003558,1002915,Island Lake,Palm Beach,,FAOL
446625,138372896,4/17/14,2,,,0.03519341,0,3.09021E+12,436,43600,250000,0.023149072,3.17623E-06,Westport 1,0,0,0,0,,3.09021E+12,1002924,"Westport 1, Lake",Broward,,FAOL
447286,138375679,6/17/14,2,304452,Snapper Creek Lake,0.06204629,0,3.09021E+12,390,39004,250000,0.011306399,5.57951E-06,Snapper Creek Park,0,0,0,0,304452,3.09021E+12,1002298,Snapper Creek Lake,Miami-Dade,,FAOL
447534,138373574,12/17/18,2,,,0.03299986,0,3.09021E+12,436,43600,250000,0.009293645,2.97682E-06,Tree Tops,0,0,0,0,,3.09021E+12,1002884,"Tree Tops, Lake",Broward,,FAOL
447785,138375812,6/17/14,2,304456,Lake Oakland,0.0398045,0,3.09021E+12,390,39004,250000,0.008448331,3.57853E-06,Oakland,0,0,0,0,304456,3.09021E+12,1002301,"Oakland, Lake",Miami-Dade,,FAOL
447847,138370141,2/5/15,2,284458,Lake Ida,0.59550324,0,3.09021E+12,390,39004,5000000,0.077697511,5.3907E-05,"Ida, Lake",202,0,0,0,284458,3.09021E+12,1000981,"Ida, Lake",Palm Beach,,FAOL
448400,138375823,6/17/14,2,,,0.05228881,0,3.09021E+12,436,43600,250000,0.010496882,4.70091E-06,Devon Aire,0,0,0,0,,3.09021E+12,1002752,"Devon Aire, Lake",Miami-Dade,,FAOL
448434,138374542,4/17/14,2,291210,Sky Lake,0.08325652,0,3.09021E+12,390,39004,500000,0.016219792,7.50325E-06,Sky,0,0,0,0,291210,3.09021E+12,1001789,Sky Lake,Miami-Dade,,FAOL
448727,138363584,8/23/18,2,308030,Mile Lake,0.11957264,0,3.09021E+12,390,39004,500000,0.023380701,1.08934E-05,Mile,0,0,0,0,308030,3.09021E+12,1002685,Mile Lake,St. Lucie,,FAOL
449129,138373760,9/30/14,2,,,0.06076518,0,3.09021E+12,436,43600,250000,0.010625864,5.47969E-06,Tarpon,0,0,0,0,,3.09021E+12,1002880,"Tarpon, Lake",Broward,,FAOL
449196,138368939,2/5/15,2,,,0.1223038,0,3.09021E+12,436,43600,500000,0.022297843,1.10879E-05,Banyan,0,0,0,0,,3.09021E+12,1002719,"Banyan, Lake",Palm Beach,,FAOL
449225,138373754,4/17/14,2,,,0.13806569,3,3.09021E+12,436,43603,500000,0.017854463,1.24512E-05,Topeekeegee,0,0,0,0,,3.09021E+12,1002934,"Topeekeegee, Lake",Broward,,FAOL
449238,138375648,6/16/14,2,,,0.06719658,0,3.09021E+12,390,39004,250000,0.013615379,6.04258E-06,Hammock 2,0,0,0,0,,3.09021E+12,1002781,"Hammock, Lake",Miami-Dade,,FAOL
449473,138373791,4/17/14,2,,,0.05453788,3,3.09021E+12,436,43603,250000,0.029803656,4.91846E-06,Alex,0,0,0,0,,3.09021E+12,1002707,"Alex, Lake",Broward,,FAOL
449914,138368791,4/17/14,2,,,0.0704329,0,3.09021E+12,436,43603,250000,0.022801771,6.38636E-06,Westwood,0,0,0,0,,3.09021E+12,1002892,"Westwood, Lake",Palm Beach,,FAOL
450101,138375853,6/16/14,2,,,0.32121309,0,3.09021E+12,436,43600,500000,0.039339603,2.88734E-05,E,0,0,0,0,,3.09021E+12,1002757,"E, Lake",Miami-Dade,,FAOL
450740,138375866,6/16/14,2,,,0.33519016,2,3.09021E+12,436,43600,500000,0.023383988,3.01293E-05,Lago Sol,0,0,0,0,,3.09021E+12,1002806,"Lago Sol, Lake",Miami-Dade,,FAOL
453572,44993407,4/23/20,2,292875,Ward Lake,0.91274608,0,3.1002E+12,436,43600,5000000,0.097226145,8.33095E-05,Ward,0,0,0,0,,3.1002E+12,19648,Ward Lake,Manatee,,MANATEE
453884,45045369,12/24/19,2,300020,Lake Manatee,5.09058217,0,3.1002E+12,390,39004,5000000,0.199673425,0.000464856,"Manatee, Lake",274,0,0,0,300020,3.1002E+12,50000,"Manatee, Lake",Manatee,,MANATEE
454901,{560FB6FE-FA45-4A26-8148-3932F0BB1165},1/14/14,2,,,0.01579118,0,3.1002E+12,436,43615,100000,0.006704078,1.44522E-06,Pond 09-02,0,0,0,0,,FCP1205700120,6047,Azalea Lakes #1 (09-02),Hillsborough,,HILLSBOROUGH
455007,52234056,1/14/14,2,,,0.18479468,0,3.1002E+12,436,43615,500000,0.043627894,1.6911E-05,Pond 07-904,0,0,0,0,,3.1002E+12,5600,North Lake (13-07),Hillsborough,,HILLSBOROUGH
455123,52214900,8/20/02,2,280043,Carlton Lake,0.137,92,3.1002E+12,390,39009,500000,0.012875334,1.25129E-05,Carlton 2,0,0,0,0,280043,3.1002E+12,5606,Carlton Lake,Hillsborough,,HILLSBOROUGH
455152,52234664,1/14/14,2,,,0.07277414,0,3.1002E+12,436,43615,250000,0.023026057,6.65921E-06,South,0,0,0,0,,3.1002E+12,5604,South Lake,Hillsborough,,HILLSBOROUGH
455216,52233270,9/10/09,2,293392,Lake Wimauma,0.436,85,3.1002E+12,390,39009,1000000,0.032646062,3.98634E-05,Wimauma,0,0,0,0,293392,3.1002E+12,5607,"Wimauma, Lake",Hillsborough,,HILLSBOROUGH
455227,52234134,1/14/14,2,,,0.09421071,0,3.1002E+12,436,43615,250000,0.022073448,8.62009E-06,Simmons,0,0,0,0,,3.1002E+12,5610,Simmons Lake,Hillsborough,,HILLSBOROUGH
455581,52234276,1/14/14,2,,,0.12096506,0,3.1002E+12,436,43615,500000,0.034569504,1.10695E-05,Middle,0,0,0,0,,3.1002E+12,5602,Middle Lake,Hillsborough,,HILLSBOROUGH
456412,129756300,12/2/04,2,306351,Sand Pond,0.044,0,3.12E+12,390,39004,250000,0.009399919,4.09443E-06,Trout Pond,0,0,0,0,306351,3.12E+12,260097,Trout Pond,Leon,,FAOL
456647,129755779,3/26/08,2,306093,Lake Munson,1.024,7.3,3.12E+12,390,39009,5000000,0.089619157,9.60842E-05,"Munson, Lake",311,0,0,0,306093,3.12E+12,260083,"Munson, Lake",Leon,,FAOL
456929,129753925,3/26/08,2,286058,Lake Killarney,0.324,23.2,3.12E+12,390,39009,1000000,0.044313801,3.04821E-05,Killarney,0,0,0,0,286058,3.12E+12,260062,"Killarney, Lake",Leon,,FAOL
456933,129754884,3/26/08,2,293529,Wooten Lake,0.042,45.4,3.12E+12,390,39009,250000,0.008364642,3.92936E-06,Wooten,0,0,0,0,293529,3.12E+12,1002098,Wooten Lake,Jefferson,,FAOL
456997,129755623,12/2/04,2,306057,Moore Lake,0.285,0,3.12E+12,390,39004,500000,0.01912105,2.67631E-05,Moore,0,0,0,0,306057,3.12E+12,260081,Moore Lake,Leon,,FAOL
457184,129753615,9/30/14,2,286564,Lake McBride,0.74414494,0,3.12E+12,390,39004,1000000,0.053547479,6.99663E-05,McBride,0,0,0,0,286564,3.12E+12,260078,"McBride, Lake",Leon,,FAOL
457191,129753692,12/2/04,2,283071,Gilbert Pond,0.155,33.8,3.12E+12,390,39009,500000,0.02586285,1.45383E-05,Jean,0,0,0,0,283071,3.12E+12,260038,Gilbert Pond,Leon,,FAOL
457196,129753569,2/4/11,2,286773,Lake Miccosukee,20.263,0,3.12E+12,390,39004,5000000,0.310025409,0.001905302,Miccosukee,0,0,0,0,286773,3.12E+12,260064,"Miccosukee, Lake",Jefferson,,FAOL
457334,129754653,10/27/20,2,288970,Piney Z Lake,0.90684874,0,3.12E+12,390,39004,2000000,0.039147705,8.51588E-05,Piney Z,0,0,0,0,288970,3.12E+12,260092,Piney Z Lake,Leon,,FAOL
457360,129756095,12/2/04,2,305974,Lofton Pond,0.11,14,3.12E+12,390,39009,500000,0.022346427,1.03044E-05,Lofton Pond,0,0,0,0,305974,3.12E+12,260068,Lofton Pond,Leon,,FAOL
457369,129753789,3/26/08,2,292334,Lake Tom John,0.18,37.7,3.12E+12,390,39009,500000,0.019464,1.69313E-05,Tom John,0,0,0,0,292334,3.12E+12,260107,"Tom John, Lake",Leon,,FAOL
457379,129755241,8/5/13,2,305803,Lake Hiawatha,0.15894721,0,3.12E+12,390,39004,2000000,0.032990079,1.49221E-05,Hiawatha,0,0,0,0,305803,3.12E+12,260048,"Hiawatha, Lake",Leon,,FAOL
457519,129755123,12/2/04,2,305452,Cascade Lake,0.511,0,3.12E+12,390,39004,2000000,0.084519564,4.79961E-05,Cascade,0,0,0,0,305452,3.12E+12,260020,Cascade Lake (near Lake Munson),Leon,,FAOL
457694,129756186,12/2/04,2,305587,Dog Pond,0.108,30,3.12E+12,390,39009,500000,0.020014288,1.01765E-05,Clear,0,0,0,0,305587,3.12E+12,260026,Clear Lake,Leon,,FAOL
457814,{565B60AD-9883-4ACF-8D27-A9E6A80570B5},6/2/15,2,,,0.00353148,0,3.1002E+12,436,43600,50000,0.002696743,3.2362E-07,Pond 05-04 Inlet,0,0,0,0,,FCP1205700093,5990,Hickory Woods Pond #1 (05-04),Hillsborough,,HILLSBOROUGH
458113,51896487,4/6/15,2,304715,Christina Lake,0.10528888,0,3.1002E+12,390,39004,500000,0.012214438,9.6549E-06,Christina,0,0,0,0,304715,3.1002E+12,160883,Christina Pit,Polk,883,POLK
458562,51900167,8/29/12,2,,,0.05589344,0,3.1002E+12,436,43617,250000,0.012683843,5.1278E-06,Symphony,0,0,0,0,,FCP1210500004,161923,Symphony Lake,Polk,1921,POLK
458821,51896945,4/6/15,2,290763,Scott Lake,1.01433645,168,3.1002E+12,390,39009,1000000,0.049431842,9.30256E-05,Scott,0,0,0,0,290763,3.1002E+12,160817,Scott Lake,Polk,817,POLK
458838,51896633,8/29/12,2,,,0.04055254,0,3.1002E+12,436,43617,250000,0.014470575,3.71875E-06,Mountain 2,0,0,0,0,,3.1002E+12,160875,Mountain Lake (Mulberry),Polk,875,POLK
459143,51889531,6/2/15,2,,,0.0026862,0,3.1002E+12,436,43600,50000,0.002139495,2.4616E-07,Pond 06-905 Inflow,0,0,0,0,,3.1002E+12,6022,PONDWATCH (06-905),Hillsborough,,HILLSBOROUGH
459287,51901949,11/5/12,2,,,0.72042753,0,3.1002E+12,390,39004,5000000,0.079380572,6.59918E-05,Grady,0,0,0,0,,3.1002E+12,5523,"Grady, Lake",Hillsborough,,HILLSBOROUGH
459390,{018A2706-CB10-4DA3-9477-EE2A0A5BDBCA},11/5/12,2,,,0.0034243,0,3.1002E+12,436,43617,50000,0.002686088,3.1372E-07,Pond 06-01,0,0,0,0,,FCP1205700099,6003,Osprey Park (06-01),Hillsborough,,HILLSBOROUGH
459670,51897143,8/29/12,2,304717,Crescent Lake,0.09001324,172,3.1002E+12,390,39009,500000,0.016101009,8.25361E-06,Crescent,0,0,0,0,304717,3.1002E+12,160903,Crescent Lake,Polk,903,POLK
459834,51889443,8/29/12,2,,,0.00903782,0,3.1002E+12,436,43617,100000,0.005698637,8.2827E-07,Pond 99-19,0,0,0,0,,3.1002E+12,5889,Bloomingdale Sec D (99-19),Hillsborough,,HILLSBOROUGH
459851,51896519,8/29/12,2,,,0.09154598,125,3.1002E+12,436,43618,250000,0.044327153,8.39265E-06,Carter Road,627,0,0,0,,3.1002E+12,161927,Carter Road X Pit,Polk,,POLK
459854,51896497,4/6/15,2,304716,Clark Lake,0.15052287,0,3.1002E+12,436,43618,500000,0.044319379,1.38014E-05,Clark,0,0,0,0,304716,3.1002E+12,160905,Clark Lake,Polk,905,POLK
460727,134186823,12/23/15,2,,,0.0354212,0,3.0702E+12,436,43600,250000,0.007264582,3.33207E-06,East Nassau,0,0,0,0,,3.0702E+12,1002760,East Nassau Lake,Nassau,,FAOL
463696,134188141,11/8/10,2,306189,Palestine Lake,3.731,43.3,3.0702E+12,390,39009,2000000,0.087398854,0.000349246,Palestine Lake,338,0,0,0,306189,3.0702E+12,1002530,Palestine Lake,Union,,FAOL
464255,134188113,4/17/05,2,306142,Ocean Pond,7.299,46.9,3.0702E+12,390,39009,2000000,0.09947145,0.000683954,Ocean Pond,322,0,0,0,306142,3.0702E+12,1002525,Ocean Pond,Baker,,FAOL
468039,41986297,5/30/02,2,281686,Dorset Lake,0.015,0,3.10021E+12,390,39004,100000,0.004840111,1.35367E-06,Dorsett,0,0,0,0,281686,3.10021E+12,5384,Dorset Lake,Hillsborough,,HILLSBOROUGH
468067,41962455,1/3/13,2,,,0.02989466,0,3.10021E+12,390,39004,250000,0.015702713,2.74661E-06,New Ryan,0,0,0,0,,3.10021E+12,5331,"New Ryan, Lake",Hillsborough,,HILLSBOROUGH
468303,41961565,5/30/02,2,281887,Dupree Lake,0.056,0,3.10021E+12,390,39004,250000,0.011001441,5.18711E-06,Dupree,0,0,0,0,281887,3.10021E+12,20117,Dupree Lake,Pasco,6149,TAMPA BAY
468369,41987171,1/3/13,2,282964,Lake Gass,0.13357839,0,3.10021E+12,390,39004,500000,0.019318078,1.22648E-05,Gass,0,0,0,0,282964,3.10021E+12,5369,Blue Gill Lake,Hillsborough,,HILLSBOROUGH
468460,41991501,6/26/13,2,,,0.52101871,0,3.10021E+12,436,43600,1000000,0.163361808,4.78568E-05,Cory,0,0,0,0,,3.10021E+12,5945,Cory Lake,Hillsborough,,HILLSBOROUGH
468480,41989097,2/5/13,2,,,0.05996195,0,3.10021E+12,436,43600,250000,0.010563455,5.5012E-06,Shangri-La,0,0,0,0,,3.10021E+12,5977,Shangri-la Lake,Hillsborough,,HILLSBOROUGH
468585,41986407,5/30/02,2,,,0.009,0,3.10021E+12,390,39004,100000,0.003321087,8.2753E-07,Pond 06-906,0,0,0,0,,3.10021E+12,5643,PONDWATCH (06-906),Hillsborough,,HILLSBOROUGH
468650,41962751,1/3/13,2,291676,Lake Stemper,0.48779055,60,3.10021E+12,390,39009,1000000,0.032191709,4.48043E-05,Stemper,0,0,0,0,291676,3.10021E+12,5348,"Stemper, Lake",Hillsborough,,HILLSBOROUGH
468727,41986807,5/30/02,2,288888,Pine Lake,0.034,0,3.10021E+12,390,39004,250000,0.008662316,3.10276E-06,Pine,0,0,0,0,288888,3.10021E+12,5390,"Pine, Lake",Hillsborough,,HILLSBOROUGH
469008,41961929,1/3/13,2,290736,Saxon Lake,0.33607519,69,3.10021E+12,390,39009,1000000,0.057781372,3.08876E-05,Saxon North,0,0,0,0,290736,3.10021E+12,20138,Saxon Lake,Pasco,6169,TAMPA BAY
469265,41958341,2/5/13,2,,,0.07599701,0,3.10021E+12,436,43603,250000,0.014423865,6.97084E-06,Hammock,0,0,0,0,,3.10021E+12,5632,Hammock Lake,Hillsborough,,HILLSBOROUGH
