OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,THINNERCOD,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS,AreaOfInte,AreaOfIn_1,SHAPELEN,SHAPEAREA,FAOL_LAKE,FAOL_shp
"125013",{2D589D9F-BF4A-4A98-ABC7-C44444455829},2020/05/28,"2","00305965",Little Lake Weir,1.32007434000,"0.0","03080102029394","390","39000","2000000",0.07344603197,0.00012225380,"0","00306567","03080102005779","1002600","Weir, Lake",Marion,,FAOL,Little Lake Weir,"247",0.000000000000000,0.000000000000000,"1","1"
"125034","112690608",2020/05/28,"2","00306532",Lake Umatilla,0.68341307000,"0.0","03080102004885","390","39000","1000000",0.05258641382,0.00006323228,"0","00306532","03080102004885","8070","Umatilla, Lake",Lake,,LAKE,Umatilla,"0",0.000000000000000,0.000000000000000,"1","1"
"125036","112634940",2020/05/28,"2","00305486",Clear Lake,0.15761163000,"0.0","03080102004481","390","39000","500000",0.02566785954,0.00001461907,"0","00305486","03080102004481","1002394",Clear Lake,Marion,,FAOL,"Silver, Lake","1483",0.000000000000000,0.000000000000000,"1","1"
"125042","112624188",2020/05/28,"2","00283920",Lake Hermosa,0.11118386000,"0.0","03080102004985","390","39000","500000",0.01165389468,0.00001027892,"0","00283920","03080102004985","8001","Hermosa, Lake (in Eustis)",Lake,,LAKE,Hermosa,"0",0.000000000000000,0.000000000000000,"1","1"
"125467","112050787",2014/09/09,"2",,,0.05103453000,"0.0","03090101038682","436","43600","250000",0.01014962318,0.00000465024,"0",,"03090101038682","1002753","Diane, Lake",Highlands,,FAOL,Diane,"0",0.000000000000000,0.000000000000000,"1","1"
"125607","78582149",2012/11/02,"2","00282986",Gator Lake,0.44952252000,"130.0","03100101004579","390","39009","1000000",0.02675208586,0.00004117989,"0","00282986","03100101004579","161389",Gator Lake,Polk,"1389",POLK,"Gator, Lake","154",0.000000000000000,0.000000000000000,"1","1"
"125704","78690641",2013/02/20,"2","00284847",Lake John,0.39898093000,"0.0","03100101025086","390","39004","1000000",0.08733329108,0.00003660293,"0","00284847","03100101004388","160708","John, Lake",Polk,"708",POLK,"John Wood, Lake","216",0.000000000000000,0.000000000000000,"1","1"
"125787","107719151",2009/09/10,"2","00282327",Lake of the Woods,0.20800000000,"76.0","03080101010063","390","39009","500000",0.01960582515,0.00001915143,"0","00282327","03080101010063","7686","Woods, Lake Of The",Seminole,,SEMINOLE,Woods,"0",0.000000000000000,0.000000000000000,"1","1"
"125790","107719371",2015/05/06,"2",,,0.00767048000,"0.0","03080101030742","436","43600","100000",0.00358035688,0.00000070777,"0",,"03080101030742","7505","Ann, Lake",Seminole,,SEMINOLE,Noname,"0",0.000000000000000,0.000000000000000,"1","1"
"126039","112664864",2020/05/28,"2","00291353",South Bull Pond,0.69701804000,"0.0","03080102006401","390","39000","1000000",0.04416013829,0.00006493793,"0","00291353","03080102006401","1001806",South Bull Pond,Putnam,,FAOL,South Bull Pond,"0",0.000000000000000,0.000000000000000,"1","1"
"127738","125957328",2009/09/10,"2","00283018",Lake Geneva,3.13200000000,"0.0","03080103019259","390","39004","2000000",0.09904656158,0.00029218997,"0","00283018","03080103019259","1000770","Geneva, Lake",Clay,,FAOL,Geneva,"0",0.000000000000000,0.000000000000000,"1","1"
"127912","129755352",2009/09/10,"2","00305368",Lake Bradford,0.59100000000,"14.7","03120001000972","390","39009","2000000",0.03571568250,0.00005549452,"0","00305368","03120001000972","260013","Bradford, Lake",Leon,,FAOL,Bradford,"0",0.000000000000000,0.000000000000000,"1","1"
"128598","138375900",2014/06/16,"2",,,0.10135132000,"0.0","03090206050116","436","43600","250000",0.01189687165,0.00000910637,"0",,"03090206050116","1002941","Whispering Pines, Lake",Miami-Dade,,FAOL,Whispering Pines,"0",0.000000000000000,0.000000000000000,"1","1"
"129028","112635742",2020/05/28,"2","00288075",Lake Ola,1.73287405000,"0.0","03080102005061","390","39000","2000000",0.06135075343,0.00016008427,"0","00288075","03080102005061","140357","Ola, Lake",Orange,,ORANGE,Ola,"0",0.000000000000000,0.000000000000000,"1","1"
"129080","68030083",2009/09/09,"2",,,0.02000000000,"0.0","03100208010515","390","39004","250000",0.00598110875,0.00000186327,"0",,"03100208010515","1002872","Small, Lake",Citrus,,FAOL,Small,"0",0.000000000000000,0.000000000000000,"1","1"
"129106","112698280",2020/05/28,"2","00278907",Black Lake,0.96852240000,"0.0","03080102037299","390","39004","1000000",0.04354117604,0.00008928359,"0","00278907","03080102005506","140009",Black Lake,Orange,,ORANGE,Black,"0",0.000000000000000,0.000000000000000,"1","1"
"129113","112623968",2020/05/28,"2","00291929",Lake Swatara,0.30626859000,"0.0","03080102004945","390","39000","500000",0.02101746020,0.00002832308,"0","00291929","03080102004945","8065","Swatara, Lake",Lake,,LAKE,Swatara,"0",0.000000000000000,0.000000000000000,"1","1"
"129140","112690864",2020/05/28,"2","00306428",South Twin Lake,0.37154939000,"0.0","03080102004807","390","39000","1000000",0.02373692162,0.00003438821,"0","00306428","03080102004807","8164",South Twin Lake,Lake,,LAKE,South Twin,"0",0.000000000000000,0.000000000000000,"1","1"
"129272","120024321",2020/05/28,"2","00294087",Lake Minneola,7.71716752000,"0.0","03080102018355","390","39000","5000000",0.11002074447,0.00071172159,"0","00294087",FCP1206900006,"8103","Minneola, Lake (at Minneola)",Lake,,LAKE,Minneola,"0",0.000000000000000,0.000000000000000,"1","1"
"129595","107775867",2013/11/12,"2","00292705",Upper Lake Louise,0.36946101000,"0.0","03080101008925","390","39004","1000000",0.02327110452,0.00003432407,"0","00292705","03080101008925","220123",Upper Lake Louise,Volusia,,VOLUSIA,Upper Louise,"0",0.000000000000000,0.000000000000000,"1","1"
"129601","107809213",2015/05/06,"2","00278437",Lake Bell,0.14765885000,"89.0","03080101010174","390","39009","500000",0.01408937374,0.00001362250,"0","00278437","03080101010174","140093","Bell, Lake",Orange,,ORANGE,Bell,"0",0.000000000000000,0.000000000000000,"1","1"
"129621","125973830",2019/07/24,"2","00281632",Doctors Lake,14.02952982000,"0.0","03080103033077","390","39004","5000000",0.27773195624,0.00131339835,"0","00281632","03080103033077","1000597",Doctors Lake,Clay,,FAOL,Doctors,"0",0.000000000000000,0.000000000000000,"1","1"
"129680","112683514",2020/05/28,"2","00281501",Lake Denham,1.02735329000,"0.0","03080102029074","390","39000","1000000",0.04083650620,0.00009491933,"0","00281501",FCP1206900023,"7969","Denham, Lake",Lake,,LAKE,Denham,"0",0.000000000000000,0.000000000000000,"1","1"
"129686","112683850",2020/05/28,"2","00288880",Pine Island Lake,1.69843046000,"0.0","03080102005625","390","39000","2000000",0.14891451323,0.00015652113,"0","00288880","03080102005625","8130",Pine Island Lake,Lake,,LAKE,Pine Island,"0",0.000000000000000,0.000000000000000,"1","1"
"129696","112637178",2020/05/28,"2","00283399",Green Pond,0.10934750000,"0.0","03080102004003","390","39000","500000",0.01503563868,0.00001017892,"0","00283399","03080102004003","1000838",Green Pond,Putnam,,FAOL,Green Pond,"0",0.000000000000000,0.000000000000000,"1","1"
"129698","167178835",2020/05/28,"2","00288384",Lake Palatlakaha,0.44051440000,"0.0","03080102024393","390","39000","5000000",0.03534340250,0.00004061752,"0","00281038",FCP1206900005,"8049","Palatlakaha, Lake",Lake,,LAKE,Palatlakaha,"0",0.000000000000000,0.000000000000000,"1","1"
"129700","112636440",2020/05/28,"2","00289587",Redwater Lake,0.92697749000,"0.0","03080102013212","390","39000","1000000",0.03872060167,0.00008629856,"0","00289587","03080102013212","1001597",Redwater Lake,Putnam,,FAOL,Redwater,"0",0.000000000000000,0.000000000000000,"1","1"
"129986","107809233",2009/09/10,"2","00290674",Lake Sarah,0.05000000000,"0.0","03080101010257","390","39004","250000",0.00789470231,0.00000465448,"0","00290674","03080101010257","140412","Sarah, Lake",Orange,,ORANGE,Sarah,"0",0.000000000000000,0.000000000000000,"1","1"
"130008","107817905",2009/09/10,"2","00285438",Lake Lee,0.04700000000,"0.0","03080101010162","390","39004","250000",0.00764236882,0.00000432951,"0","00285438","03080101010162","140286","Lee, Lake",Orange,,ORANGE,Lee,"0",0.000000000000000,0.000000000000000,"1","1"
"130064","112028229",2013/07/10,"2","00285726",Little Lake Conway,2.79645898000,"26.2","03090101028168","390","39009","2000000",0.14939349029,0.00025769619,"0","00285726","03090101028168","140148","Conway, Lake",Orange,,ORANGE,Little Conway,"0",0.000000000000000,0.000000000000000,"1","1"
"130355","78641907",2012/11/02,"2","00278450",Lake Belle,0.20948706000,"0.0","03100101005860","390","39004","500000",0.03111215135,0.00001919776,"0","00278450","03100101005860","161232","Belle, Lake",Polk,"1232",POLK,Belle East,"0",0.000000000000000,0.000000000000000,"1","1"
"130475","107718519",2009/09/10,"2","00282593",Lake Florence,0.12100000000,"61.0","03080101030436","390","39009","500000",0.01634508264,0.00001114754,"0","00282593","03080101030436","7552","Florence, Lake",Seminole,,SEMINOLE,Florence,"0",0.000000000000000,0.000000000000000,"1","1"
"130476","107718679",2018/11/02,"2","00288635",Pearl Lake,0.05076530000,"86.0","03080101010018","390","39009","2000000",0.00789080521,0.00000468561,"0","00288635","03080101010018","7634",Pearl Lake (Casselberry),Seminole,,SEMINOLE,Pearl,"0",0.000000000000000,0.000000000000000,"1","1"
"130484","107719277",2014/09/05,"2","00277811",Lake Alma,0.01730235000,"53.0","03080101030697","390","39009","100000",0.01094877622,0.00000159785,"0","00277811","03080101030697","7502","Alma, Lake",Seminole,,SEMINOLE,Alma,"0",0.000000000000000,0.000000000000000,"1","1"
"130696","112616856",2020/05/28,"2","00284669",Jacks Lake,0.14914419000,"0.0","03080102005497","390","39000","500000",0.01497842673,0.00001375240,"0","00284669","03080102005497","7934",Jacks Lake,Lake,,LAKE,Jack's,"0",0.000000000000000,0.000000000000000,"1","1"
"130708","112608670",2020/05/28,"2","00286460",Marshall Lake,0.24512865000,"0.0","03080102005167","390","39000","500000",0.02004964291,0.00002262896,"0","00286460","03080102005167","140517",Marshall Lake,Orange,,ORANGE,Marshall,"0",0.000000000000000,0.000000000000000,"1","1"
"133280","164161193",2008/03/24,"2","00306397",Silver Lake,0.08300000000,"0.0","03080101009277","390","39004","500000",0.01339474747,0.00000769076,"0",,FCP1206900031,"8321",Silver Paisley Lake,Lake,,LAKE,Silver Paisley,"0",0.000000000000000,0.000000000000000,"1","1"
"134009","107775511",2014/10/16,"2","00283749",Lake Harney,25.10096200000,"0.0","03080101009634","390","39004","5000000",0.32267648490,0.00231889334,"0","00283749","03080101009634","7569","Harney, Lake",Seminole,,SEMINOLE,Harney,"0",0.000000000000000,0.000000000000000,"1","1"
"134046","122162436",2017/01/15,"2","00281453",Deer Point Lake,12.00396935000,"0.0","03140101006086","390","39004","5000000",0.54571513835,0.00112567357,"0","00281453","03140101006086","1000572",Deer Point Lake,Bay,,FAOL,Deer Point,"0",0.000000000000000,0.000000000000000,"1","1"
"134087","164161194",2015/02/13,"2","00306366",Sellers Lake,3.40428961000,"0.0","03080101009114","390","39004","2000000",0.19007628590,0.00031556617,"0","00306366","03080101009114","8155",Sellers Lake,Marion,,LAKE,Sellers Lake,"392",0.000000000000000,0.000000000000000,"1","1"
"134291","83028191",2010/04/24,"2",,,0.00700000000,"0.0","03080203021172","436","43617","100000",0.00346012635,0.00000068097,"0",,"03080203021172","1002854","Rose, Lake",St. Lucie,,FAOL,Rose,"0",0.000000000000000,0.000000000000000,"1","1"
"134361","107813565",2015/05/06,"2","00283154",Golden Lake,0.14448577000,"38.0","03080101009710","390","39009","500000",0.01945657658,0.00001334953,"0","00283154","03080101009710","7563",Golden Lake,Seminole,,SEMINOLE,Golden,"0",0.000000000000000,0.000000000000000,"1","1"
"134366","107815431",2009/09/10,"2","00280331",Lake Charm,0.07900000000,"45.0","03080101009910","390","39009","500000",0.01134617205,0.00000731984,"0","00280331","03080101009910","7524","Charm, Lake",Seminole,,SEMINOLE,Charm,"0",0.000000000000000,0.000000000000000,"1","1"
"134381","107822985",2013/10/30,"2",,,0.01841829000,"0.0","03080101040180","390","39004","100000",0.00496206706,0.00000170518,"0",,FCP1206900115,"7810",Bear Lake (near Pine Lakes),Lake,,LAKE,Bear 2,"0",0.000000000000000,0.000000000000000,"1","1"
"134387","107825879",2003/10/16,"2","00278077",Banana Lake,0.07200000000,"49.0","03080101009748","390","39009","250000",0.01068688791,0.00000662389,"0","00278077","03080101009748","7509",Banana Lake,Seminole,,SEMINOLE,Banana,"0",0.000000000000000,0.000000000000000,"1","1"
"134421","112027797",2009/09/10,"2","00277957",Lake Arnold,0.10300000000,"28.3","03090101028038","390","39009","500000",0.01209237864,0.00000949209,"0","00277957","03090101028038","140078","Arnold, Lake",Orange,,ORANGE,Arnold,"0",0.000000000000000,0.000000000000000,"1","1"
"134485","112046067",2009/09/10,"2","00284603",Lake Isabell,0.37700000000,"28.3","03090101036520","390","39009","1000000",0.02344518298,0.00003451185,"0","00284603","03090101036520","161899","Isabel, Lake",Polk,"1899",POLK,"Isabell, Lake","204",0.000000000000000,0.000000000000000,"1","1"
"134666","78622005",2012/11/02,"2","00289728",River Lake,0.08766210000,"137.0","03100101004369","390","39009","500000",0.01454943581,0.00000804083,"0","00289728","03100101004369","160766",River Lake,Polk,"766",POLK,River,"0",0.000000000000000,0.000000000000000,"1","1"
"134782","107719145",2018/11/02,"2",,,0.00878178000,"0.0","03080101030637","390","39004","2000000",0.00385522211,0.00000081051,"0",,"03080101030637","7639",Pot Lake,Seminole,,SEMINOLE,Pot,"0",0.000000000000000,0.000000000000000,"1","1"
"134914","68757906",2019/06/18,"2",,,0.02643179000,"0.0","03100206000875","390","39004","250000",0.00666091960,0.00000242855,"0",,"03100206000875","5035","Nancy, Lake",Hillsborough,,HILLSBOROUGH,Nancy,"0",0.000000000000000,0.000000000000000,"1","1"
"136468","125960584",2014/03/21,"2",,,0.05860838000,"103.0","03080103018908","390","39009","250000",0.01138267463,0.00000546295,"0",,"03080103018908","1002710","Anderson Cue, Lake",Putnam,,FAOL,Anderson Cue,"0",0.000000000000000,0.000000000000000,"1","1"
"137514","112611012",2020/05/28,"2","00284740",Lake Jem,0.07915462000,"0.0","03080102005073","390","39000","250000",0.01017452953,0.00000731185,"0","00284740","03080102005073","8011","Jem, Lake",Lake,,LAKE,Jem,"0",0.000000000000000,0.000000000000000,"1","1"
"137519","112616678",2020/05/28,"2","00282592",Lake Florence,0.53190638000,"0.0","03080102005427","390","39000","1000000",0.02849748379,0.00004906598,"0","00282592","03080102005427","7988","Florence, Lake (in Montverde)",Lake,,LAKE,Florence,"0",0.000000000000000,0.000000000000000,"1","1"
"137649","113627403",2008/06/27,"2","00305208",Alligator Lake,0.69300000000,"0.0","03110206000619","390","39004","1000000",0.09484557220,0.00006491002,"0","00305208","03110206000619","1002346",Alligator Lake,Columbia,,FAOL,Alligator Lake,"8",0.000000000000000,0.000000000000000,"1","1"
"138065","112617818",2020/05/28,"2",,,0.03643833000,"0.0","03080102005436","390","39000","250000",0.01135122767,0.00000336139,"0",,"03080102005436","8203",8-ball Lake,Lake,,LAKE,8-Ball,"0",0.000000000000000,0.000000000000000,"1","1"
"138074","112635862",2020/05/28,"2","00284317",Horseshoe Lake,0.13214828000,"0.0","03080102005064","390","39000","500000",0.02244433428,0.00001220752,"0","00284317","03080102005064","7925",Horseshoe Lake (near Lake Jem),Lake,,LAKE,Horseshoe,"0",0.000000000000000,0.000000000000000,"1","1"
"138164","112617702",2020/05/28,"2",,,0.16156436000,"0.0","03080102005610","390","39000","500000",0.02429217421,0.00001489104,"0",,"03080102005610","8206","Arlene, Lake",Lake,,LAKE,Arlene,"0",0.000000000000000,0.000000000000000,"1","1"
"138232",1601f9ec-4fe8-4caf-ac9c-c0f66c0f6638,2020/05/28,"2","00292292",Lake Tilden,0.18039456000,"0.0","03080102037300","390","39004","500000",0.01658575301,0.00001662856,"0","00278907",FCP1209500007,"140464","Tilden, Lake",Orange,,ORANGE,Tilden,"0",0.000000000000000,0.000000000000000,"1","1"
"138545","112614608",2020/05/28,"2","00305619",Lake Eaton,1.26643616000,"0.0","03080102004394","390","39000","5000000",0.06944146983,0.00011755534,"0","00305619","03080102004394","1002419","Eaton, Lake",Marion,,FAOL,Eaton,"0",0.000000000000000,0.000000000000000,"1","1"
"138549","112683400",2020/05/28,"2","00305627",Lake Eldorado,0.58021414000,"0.0","03080102004917","390","39000","1000000",0.03164299317,0.00005366580,"0","00305627","03080102004917","7977","Eldorado, Lake",Lake,,LAKE,Eldorado,"0",0.000000000000000,0.000000000000000,"1","1"
"138550","112690894",2020/05/28,"2","00306178",Lake Owen,0.23924818000,"0.0","03080102004835","390","39000","500000",0.02291206544,0.00002214114,"0","00306178","03080102004835","8048","Owen, Lake",Lake,,LAKE,Owen,"0",0.000000000000000,0.000000000000000,"1","1"
"138555","112663086",2020/05/28,"2","00306508",Tomahawk Lake,0.21353086000,"0.0","03080102004557","390","39000","500000",0.02624738025,0.00001979690,"0","00306508","03080102004557","1002588",Tomahawk Lake,Marion,,FAOL,Tomahawk,"0",0.000000000000000,0.000000000000000,"1","1"
"138557","112663838",2020/05/28,"2","00282164",Lake Elizabeth,0.25625999000,"0.0","03080102003705","390","39000","500000",0.02319173470,0.00002388832,"0","00282164","03080102003705","1000671","Elizabeth, Lake",Alachua,,FAOL,Elizabeth,"0",0.000000000000000,0.000000000000000,"1","1"
"138569","112688390",2020/05/28,"2","00306409",Smith Lake,1.48411921000,"0.0","03080102004651","390","39000","2000000",0.07423080343,0.00013750136,"0","00306409","03080102004651","1002571",Smith Lake,Marion,,FAOL,Smith,"0",0.000000000000000,0.000000000000000,"1","1"
"138573","167769035",2020/05/28,"2","00284137",Holdens Pond,0.20405442000,"0.0","03080102028891","390","39000","500000",0.02356808684,0.00001899704,"0","00285749",FCP1200003551,"1002898",Holden Pond,Alachua,,FAOL,Holdens Pond,"189",0.000000000000000,0.000000000000000,"1","1"
"138579","112663092",2020/05/28,"2","00306385",Shoesole Lake,0.09602222000,"0.0","03080102004565","390","39000","500000",0.01476536182,0.00000890180,"0","00306385","03080102004565","1002562",Shoesole Lake,Marion,,FAOL,Shoesole,"0",0.000000000000000,0.000000000000000,"1","1"
